"paperId","publicationVenue","title","abstract","venue","year","citationCount","fieldsOfStudy","publicationTypes","publicationDate","journal","authors"
"8b417c2be7a7707f372049fb1193f0d42f799562","{'id': '2633f5b2-c15c-49fe-80f5-07523e770c26', 'name': 'IEEE Access', 'type': 'journal', 'issn': '2169-3536', 'url': 'http://www.ieee.org/publications_standards/publications/ieee_access.html', 'alternate_urls': ['http://ieeexplore.ieee.org/servlet/opac?punumber=6287639']}","Big Data and AI Revolution in Precision Agriculture: Survey and Challenges","Sustainable agricultural development is a significant solution with fast population development through the use of information and communication (ICT) in precision agriculture, which produced new methods for making cultivation further productive, proficient, well-regulated while preserving the climate. Big data (machine learning, deep learning, etc.) is amongst the vital technologies of ICT employed in precision agriculture for their huge data analytical capabilities to abstract significant information and to assist agricultural practitioners to comprehend well farming practices and take precise decisions. The main goal of this article is to acquire an awareness of the Big Data latest applications in smart agriculture and be acquainted with related social and financial challenges to be concentrated on. This article features data creation methods, accessibility of technology, accessibility of devices, software tools, and data analytic methods, and appropriate applications of big data in precision agriculture. Besides, there are still a few challenges that come across the widespread implementation of big data technology in agriculture.","IEEE Access","2021","168","['Computer Science']","['JournalArticle', 'Review']","","{'name': 'IEEE Access', 'pages': '110209-110222', 'volume': '9'}","[{'authorId': '50378979', 'name': 'S. Bhat'}, {'authorId': '144847901', 'name': 'N. Huang'}]"
"b34fc78de28be598e21118d7cb9d84d63374addc","{'id': '2633f5b2-c15c-49fe-80f5-07523e770c26', 'name': 'IEEE Access', 'type': 'journal', 'issn': '2169-3536', 'url': 'http://www.ieee.org/publications_standards/publications/ieee_access.html', 'alternate_urls': ['http://ieeexplore.ieee.org/servlet/opac?punumber=6287639']}","Analysis of Dimensionality Reduction Techniques on Big Data","Due to digitization, a huge volume of data is being generated across several sectors such as healthcare, production, sales, IoT devices, Web, organizations. Machine learning algorithms are used to uncover patterns among the attributes of this data. Hence, they can be used to make predictions that can be used by medical practitioners and people at managerial level to make executive decisions. Not all the attributes in the datasets generated are important for training the machine learning algorithms. Some attributes might be irrelevant and some might not affect the outcome of the prediction. Ignoring or removing these irrelevant or less important attributes reduces the burden on machine learning algorithms. In this work two of the prominent dimensionality reduction techniques, Linear Discriminant Analysis (LDA) and Principal Component Analysis (PCA) are investigated on four popular Machine Learning (ML) algorithms, Decision Tree Induction, Support Vector Machine (SVM), Naive Bayes Classifier and Random Forest Classifier using publicly available Cardiotocography (CTG) dataset from University of California and Irvine Machine Learning Repository. The experimentation results prove that PCA outperforms LDA in all the measures. Also, the performance of the classifiers, Decision Tree, Random Forest examined is not affected much by using PCA and LDA.To further analyze the performance of PCA and LDA the eperimentation is carried out on Diabetic Retinopathy (DR) and Intrusion Detection System (IDS) datasets. Experimentation results prove that ML algorithms with PCA produce better results when dimensionality of the datasets is high. When dimensionality of datasets is low it is observed that the ML algorithms without dimensionality reduction yields better results.","IEEE Access","2020","521","['Computer Science']","['JournalArticle']","2020-03-16","{'name': 'IEEE Access', 'pages': '54776-54788', 'volume': '8'}","[{'authorId': '38608914', 'name': 'G. T. Reddy'}, {'authorId': '49247239', 'name': 'M. P. K. Reddy'}, {'authorId': '51017707', 'name': 'Kuruva Lakshmanna'}, {'authorId': '46234199', 'name': 'Rajesh Kaluri'}, {'authorId': '32336300', 'name': 'D. Rajput'}, {'authorId': '2176030144', 'name': 'Gautam Srivastava'}, {'authorId': '2287603163', 'name': 'Ieee Thar Baker Senior Member'}, {'authorId': '2176030144', 'name': 'Gautam Srivastava'}]"
"02a88547d6f6022bebc9aba6723a310cdf132f3f","","Big Data","","Wirtschaftsinf.","2014","2848","['Computer Science']","['JournalArticle']","2014-10-01","{'name': 'WIRTSCHAFTSINFORMATIK', 'pages': '281-287', 'volume': '56'}","[{'authorId': '1702878', 'name': 'M. Schermann'}, {'authorId': '2414189', 'name': 'Holmer Hemsen'}, {'authorId': '2080786832', 'name': 'Christoph Buchmüller'}, {'authorId': '2092936661', 'name': 'Till Bitter'}, {'authorId': '1712422', 'name': 'H. Krcmar'}, {'authorId': '1733290', 'name': 'V. Markl'}, {'authorId': '2069618919', 'name': 'T. Hoeren'}]"
"48fc9c42522184c652742255fdf31f7b9ed7ebae","{'id': 'b08588b2-9ba8-4469-a6d4-f0b88977b64f', 'name': 'Journal of Evidence-Based Medicine', 'type': 'journal', 'alternate_names': ['J Evidence-based Med', 'Journal of Evidence-based Medicine'], 'issn': '1756-5383', 'alternate_issns': ['1756-5391'], 'url': 'http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1756-5391', 'alternate_urls': ['https://onlinelibrary.wiley.com/journal/17565391']}","Brief introduction of medical database and data mining technology in big data era","Data mining technology can search for potentially valuable knowledge from a large amount of data, mainly divided into data preparation and data mining, and expression and analysis of results. It is a mature information processing technology and applies database technology. Database technology is a software science that researches manages, and applies databases. The data in the database are processed and analyzed by studying the underlying theory and implementation methods of the structure, storage, design, management, and application of the database. We have introduced several databases and data mining techniques to help a wide range of clinical researchers better understand and apply database technology.","Journal of Evidence-Based Medicine","2020","402","['Medicine']","['Review', 'JournalArticle']","2020-02-01","{'name': 'Journal of Evidence-Based Medicine', 'pages': '57 - 69', 'volume': '13'}","[{'authorId': '2144586446', 'name': 'Jin Yang'}, {'authorId': '12013287', 'name': 'Yuan-jie Li'}, {'authorId': '50384351', 'name': 'Qingqing Liu'}, {'authorId': '2156059845', 'name': 'Li Li'}, {'authorId': '1500673788', 'name': 'Aozi Feng'}, {'authorId': '2118916449', 'name': 'Tianyi Wang'}, {'authorId': '120615721', 'name': 'Shuai Zheng'}, {'authorId': '143908700', 'name': 'Anding Xu'}, {'authorId': '80193067', 'name': 'Jun Lyu'}]"
"cbad0923db89f23febcbd6192ff4149289ff2ad9","{'id': 'd60da343-ab92-4310-b3d7-2c0860287a9d', 'name': 'Journal of Big Data', 'type': 'journal', 'alternate_names': ['J Big Data', 'Journal on Big Data'], 'issn': '2196-1115', 'alternate_issns': ['2579-0048'], 'url': 'http://www.journalofbigdata.com/', 'alternate_urls': ['http://www.springer.com/computer/database+management+&+information+retrieval/journal/40537', 'http://techscience.com/JBD/index.html', 'https://journalofbigdata.springeropen.com', 'https://journalofbigdata.springeropen.com/']}","A survey on data‐efficient algorithms in big data era","","Journal of Big Data","2021","173","['Computer Science']","['JournalArticle', 'Review']","2021-01-26","{'name': 'Journal of Big Data', 'pages': '1-54', 'volume': '8'}","[{'authorId': '9139705', 'name': 'Amina Adadi'}]"
"752604994a7ca548ff2954114fc61a501d857b1c","","Big data analytics and firm performance: Effects of dynamic capabilities","","","2017","1528","['Computer Science']","['Review']","","{'name': 'Journal of Business Research', 'pages': '356-365', 'volume': '70'}","[{'authorId': '2749823', 'name': 'S. Wamba'}, {'authorId': '143809890', 'name': 'A. Gunasekaran'}, {'authorId': '1864298', 'name': 'Shahriar Akter'}, {'authorId': '121781054', 'name': 'S. Ren'}, {'authorId': '2051250', 'name': 'Rameshwar Dubey'}, {'authorId': '2327630', 'name': 'S. Childe'}]"
"391a5f286f814d852dddcab1b2b68e5c1af6c79e","{'id': 'c6840156-ee10-4d78-8832-7f8909811576', 'name': 'IEEE Transactions on Knowledge and Data Engineering', 'type': 'journal', 'alternate_names': ['IEEE Trans Knowl Data Eng'], 'issn': '1041-4347', 'url': 'https://www.computer.org/web/tkde', 'alternate_urls': ['http://ieeexplore.ieee.org/servlet/opac?punumber=69']}","Data mining with big data","Big Data concern large-volume, complex, growing data sets with multiple, autonomous sources. With the fast development of networking, data storage, and the data collection capacity, Big Data are now rapidly expanding in all science and engineering domains, including physical, biological and biomedical sciences. This paper presents a HACE theorem that characterizes the features of the Big Data revolution, and proposes a Big Data processing model, from the data mining perspective. This data-driven model involves demand-driven aggregation of information sources, mining and analysis, user interest modeling, and security and privacy considerations. We analyze the challenging issues in the data-driven model and also in the Big Data revolution.","IEEE Transactions on Knowledge and Data Engineering","2016","1763","['Computer Science']","['JournalArticle']","2016-09-15","{'name': 'IEEE Transactions on Knowledge and Data Engineering', 'pages': '97-107', 'volume': '26'}","[{'authorId': '2271668292', 'name': 'Xindong Wu'}, {'authorId': '2283098327', 'name': 'Xingquan Zhu'}, {'authorId': '2286440807', 'name': 'Gong-Qing Wu'}, {'authorId': '2286232238', 'name': 'Wei Ding'}]"
"933baeec555352784848a93284c9dd0e79477759","","Big Data in Smart Farming – A review","","","2017","1881","['Economics']","['Review']","2017-05-01","{'name': 'Agricultural Systems', 'pages': '69-80', 'volume': '153'}","[{'authorId': '2448041', 'name': 'S. Wolfert'}, {'authorId': '47641392', 'name': 'L. Ge'}, {'authorId': '3059861', 'name': 'C. Verdouw'}, {'authorId': '98639980', 'name': 'M. Bogaardt'}]"
"b473e91cbe80c8b46451b49153cd5f93030480ab","","Critical analysis of Big Data challenges and analytical methods","","","2017","1561","['Psychology']","['Review']","","{'name': 'Journal of Business Research', 'pages': '263-286', 'volume': '70'}","[{'authorId': '2735257', 'name': 'U. Sivarajah'}, {'authorId': '1772062', 'name': 'M. Kamal'}, {'authorId': '1690610', 'name': 'Z. Irani'}, {'authorId': '1683959', 'name': 'V. Weerakkody'}]"
"56266342b01a4f2ddc28a1e8401dbbad105736a5","{'id': 'f9c1272f-e8c2-4e8c-bdae-fc9c2bb2cb85', 'name': 'Archives of Computational Methods in Engineering', 'type': 'journal', 'alternate_names': ['Arch Comput Method Eng'], 'issn': '1134-3060', 'url': 'http://www.cimne.com/arcme/', 'alternate_urls': ['http://www.springer.com/journal/11831', 'https://www.springer.com/journal/11831', 'https://link.springer.com/journal/11831']}","Big Data Analytics in Weather Forecasting: A Systematic Review","","Archives of Computational Methods in Engineering","2021","132","['Computer Science']","['Review']","2021-06-28","{'name': 'Archives of Computational Methods in Engineering', 'pages': '1247 - 1275', 'volume': '29'}","[{'authorId': '2056343176', 'name': 'Marzieh Fathi'}, {'authorId': '134403952', 'name': 'Mostafa Haghi Kashani'}, {'authorId': '2277388', 'name': 'S. M. Jameii'}, {'authorId': '2719926', 'name': 'Ebrahim Mahdipour'}]"
"73d4accea441aae2373828a8dc2175aa2759c38f","{'id': '5dc79bde-acf4-4b60-b7ad-5bb769def869', 'name': 'The Review of financial studies', 'type': 'journal', 'alternate_names': ['Rev Financial Stud', 'Review of Financial Studies', 'Rev financial stud'], 'issn': '0893-9454', 'url': 'https://www.jstor.org/journal/revifinastud', 'alternate_urls': ['http://www.sfsrfs.org/', 'http://www.jstor.org/journals/08939454.html']}","Big Data in Finance","  Big data is revolutionizing the finance industry and has the potential to significantly shape future research in finance. This special issue contains papers following the 2019 NBER-RFS Conference on Big Data. In this introduction to the special issue, we define the “big data” phenomenon as a combination of three features: large size, high dimension, and complex structure. Using the papers in the special issue, we discuss how new research builds on these features to push the frontier on fundamental questions across areas in finance—including corporate finance, market microstructure, and asset pricing. Finally, we offer some thoughts for future research directions.","The Review of financial studies","2021","127","['Economics']","","2021-03-22","{'name': 'The Review of Financial Studies'}","[{'authorId': '2275848903', 'name': 'Itay Goldstein'}, {'authorId': '102309470', 'name': 'Chester Spatt'}, {'authorId': '2240347692', 'name': 'Mao Ye'}]"
"37b0a7a6c8fb26e32b9206847e78d521a2cd5900","{'id': 'd60da343-ab92-4310-b3d7-2c0860287a9d', 'name': 'Journal of Big Data', 'type': 'journal', 'alternate_names': ['J Big Data', 'Journal on Big Data'], 'issn': '2196-1115', 'alternate_issns': ['2579-0048'], 'url': 'http://www.journalofbigdata.com/', 'alternate_urls': ['http://www.springer.com/computer/database+management+&+information+retrieval/journal/40537', 'http://techscience.com/JBD/index.html', 'https://journalofbigdata.springeropen.com', 'https://journalofbigdata.springeropen.com/']}","A literature review on one-class classification and its potential applications in big data","","Journal of Big Data","2021","121","['Computer Science']","['JournalArticle', 'Review']","2021-09-10","{'name': 'Journal of Big Data', 'volume': '8'}","[{'authorId': '1809915', 'name': 'Naeem Seliya'}, {'authorId': '1723353821', 'name': 'Azadeh Abdollah Zadeh'}, {'authorId': '1725285', 'name': 'T. Khoshgoftaar'}]"
"4d1fdd81f033cd58f3723bfc61e7d12079647a7a","{'id': 'dc31f077-7737-4e33-baa3-bceeff44ec27', 'name': 'New England Journal of Medicine', 'type': 'journal', 'alternate_names': ['n engl J Med', 'The New England Journal of Medicine', 'N Engl J Med'], 'issn': '0028-4793', 'url': 'https://www.nejm.org/', 'alternate_urls': ['http://www.nejm.org/content/index.asp', 'http://www.nejm.org/']}","Predicting the Future - Big Data, Machine Learning, and Clinical Medicine.","The algorithms of machine learning, which can sift through vast numbers of variables looking for combinations that reliably predict outcomes, will improve prognosis, displace much of the work of radiologists and anatomical pathologists, and improve diagnostic accuracy.","New England Journal of Medicine","2016","2148","['Medicine']","['JournalArticle']","2016-09-28","{'name': 'The New England journal of medicine', 'pages': '\n          1216-9\n        ', 'volume': '375 13'}","[{'authorId': '3797258', 'name': 'Z. Obermeyer'}, {'authorId': '39714312', 'name': 'E. Emanuel'}]"
"efca2a32ce9c7a808c2c3efcc2c3dac032dfc8ea","","Big Data and Machine Learning in Health Care.","Nearly all aspects of modern life are in some way being changed by big data and machine learning. Netflix knows what movies people like to watch and Google knows what people want to know based on their search histories. Indeed, Google has recently begun to replace much of its existing non–machine learning technology with machine learning algorithms, and there is great optimism that these techniques can provide similar improvements across many sectors. It isnosurprisethenthatmedicineisawashwithclaims of revolution from the application of machine learning to big health care data. Recent examples have demonstrated that big data and machine learning can create algorithms that perform on par with human physicians.1 Though machine learning and big data may seem mysterious at first, they are in fact deeply related to traditional statistical models that are recognizable to most clinicians. It is our hope that elucidating these connections will demystify these techniques and provide a set of reasonable expectations for the role of machine learning and big data in health care. Machine learning was originally described as a program that learns to perform a task or make a decision automatically from data, rather than having the behavior explicitlyprogrammed.However,thisdefinitionisverybroad and could cover nearly any form of data-driven approach. For instance, consider the Framingham cardiovascular risk score,whichassignspointstovariousfactorsandproduces a number that predicts 10-year cardiovascular risk. Should this be considered an example of machine learning? The answer might obviously seem to be no. Closer inspection oftheFraminghamriskscorerevealsthattheanswermight not be as obvious as it first seems. The score was originally created2 by fitting a proportional hazards model to data frommorethan5300patients,andsothe“rule”wasinfact learnedentirelyfromdata.Designatingariskscoreasamachine learning algorithm might seem a strange notion, but this example reveals the uncertain nature of the original definition of machine learning. It is perhaps more useful to imagine an algorithm as existing along a continuum between fully human-guided vs fully machine-guided data analysis. To understand the degree to which a predictive or diagnostic algorithm can said to be an instance of machine learning requires understanding how much of its structure or parameters were predetermined by humans. The trade-off between human specificationofapredictivealgorithm’spropertiesvslearning those properties from data is what is known as the machine learning spectrum. Returning to the Framingham study, to create the original risk score statisticians and clinical experts worked together to make many important decisions, such as which variables to include in the model, therelationshipbetweenthedependentandindependent variables, and variable transformations and interactions. Since considerable human effort was used to define these properties, it would place low on the machine learning spectrum (#19 in the Figure and Supplement). Many evidence-based clinical practices are based on a statistical model of this sort, and so many clinical decisions in fact exist on the machine learning spectrum (middle left of Figure). On the extreme low end of the machine learning spectrum would be heuristics and rules of thumb that do not directly involve the use of any rules or models explicitly derived from data (bottom left of Figure). Suppose a new cardiovascular risk score is created that includes possible extensions to the original model. For example, it could be that risk factors should not be added but instead should be multiplied or divided, or perhaps a particularly important risk factor should square the entire score if it is present. Moreover, if it is not known in advance which variables will be important, but thousands of individual measurements have been collected, how should a good model be identified from among the infinite possibilities? This is precisely what a machine learning algorithm attempts to do. As humans impose fewer assumptions on the algorithm, it moves further up the machine learning spectrum. However, there is never a specific threshold wherein a model suddenly becomes “machine learning”; rather, all of these approaches exist along a continuum, determined by how many human assumptions are placed onto the algorithm. An example of an approach high on the machine learning spectrum has recently emerged in the form of so-called deep learning models. Deep learning models are stunningly complex networks of artificial neurons that were designed expressly to create accurate models directly from raw data. Researchers recently demonstrated a deep learning algorithm capable of detecting diabetic retinopathy (#4 in the Figure, top center) from retinal photographs at a sensitivity equal to or greater than that of ophthalmologists.1 This model learned the diagnosis procedure directly from the raw pixels of the images with no human intervention outside of a team of ophthalmologists who annotated each image with the correct diagnosis. Because they are able to learn the task with little human instruction or prior assumptions, these deep learning algorithms rank very high on the machine learning spectrum (Figure, light blue circles). Though they require less human guidance, deep learning algorithms for image recognition require enormous amounts of data to capture the full complexity, variety, and nuance inherent to real-world images. Consequently, these algorithms often require hundreds of thousands of examples to extract the salient image features that are correlated with the outcome of interest. Higher placement on the machine learning spectrum does not imply superiority, because different tasks require different levels of human involvement. While algorithms high on the spectrum are often very flexible and can learn many tasks, they are often uninterpretable VIEWPOINT","Journal of the American Medical Association (JAMA)","2018","1267","['Medicine']","['JournalArticle']","2018-04-03","{'name': 'JAMA', 'pages': '\n          1317-1318\n        ', 'volume': '319 13'}","[{'authorId': '143649421', 'name': 'Andrew Beam'}, {'authorId': '1740538', 'name': 'I. Kohane'}]"
"8f0d7df1e34867682d0816a38ef4a9bf4a74509c","{'id': 'd60da343-ab92-4310-b3d7-2c0860287a9d', 'name': 'Journal of Big Data', 'type': 'journal', 'alternate_names': ['J Big Data', 'Journal on Big Data'], 'issn': '2196-1115', 'alternate_issns': ['2579-0048'], 'url': 'http://www.journalofbigdata.com/', 'alternate_urls': ['http://www.springer.com/computer/database+management+&+information+retrieval/journal/40537', 'http://techscience.com/JBD/index.html', 'https://journalofbigdata.springeropen.com', 'https://journalofbigdata.springeropen.com/']}","Big data quality framework: a holistic approach to continuous quality management","","Journal of Big Data","2021","74","['Computer Science']","['JournalArticle']","2021-05-29","{'name': 'Journal of Big Data', 'volume': '8'}","[{'authorId': '1825498', 'name': 'Ikbal Taleb'}, {'authorId': '2394689', 'name': 'M. Serhani'}, {'authorId': '1949827', 'name': 'Chafik Bouhaddioui'}, {'authorId': '1741232', 'name': 'R. Dssouli'}]"
"9198d6ab8ad1c6f1527a7d4adf06809848bf23c7","{'id': '89097a03-8be6-4e2d-ae2c-a6df64c77a06', 'name': 'Frontiers in Psychology', 'type': 'journal', 'alternate_names': ['Front Psychol'], 'issn': '1664-1078', 'url': 'http://www.frontiersin.org/Cultural_Psychology', 'alternate_urls': ['http://frontiersin.org/psychology/', 'https://www.frontiersin.org/journals/psychology', 'http://journal.frontiersin.org/journal/psychology', 'http://www.frontiersin.org/psychology']}","Challenges and Future Directions of Big Data and Artificial Intelligence in Education","We discuss the new challenges and directions facing the use of big data and artificial intelligence (AI) in education research, policy-making, and industry. In recent years, applications of big data and AI in education have made significant headways. This highlights a novel trend in leading-edge educational research. The convenience and embeddedness of data collection within educational technologies, paired with computational techniques have made the analyses of big data a reality. We are moving beyond proof-of-concept demonstrations and applications of techniques, and are beginning to see substantial adoption in many areas of education. The key research trends in the domains of big data and AI are associated with assessment, individualized learning, and precision education. Model-driven data analytics approaches will grow quickly to guide the development, interpretation, and validation of the algorithms. However, conclusions from educational analytics should, of course, be applied with caution. At the education policy level, the government should be devoted to supporting lifelong learning, offering teacher education programs, and protecting personal data. With regard to the education industry, reciprocal and mutually beneficial relationships should be developed in order to enhance academia-industry collaboration. Furthermore, it is important to make sure that technologies are guided by relevant theoretical frameworks and are empirically tested. Lastly, in this paper we advocate an in-depth dialog between supporters of “cold” technology and “warm” humanity so that it can lead to greater understanding among teachers and students about how technology, and specifically, the big data explosion and AI revolution can bring new opportunities (and challenges) that can be best leveraged for pedagogical practices and learning.","Frontiers in Psychology","2020","284","['Psychology', 'Medicine']","['Review', 'JournalArticle']","2020-10-19","{'name': 'Frontiers in Psychology', 'volume': '11'}","[{'authorId': '48803731', 'name': 'Hui Luan'}, {'authorId': '1804075', 'name': 'P. Géczy'}, {'authorId': '3307051', 'name': 'H. Lai'}, {'authorId': '145620991', 'name': 'J. Gobert'}, {'authorId': '153909377', 'name': 'Stephen J. H. Yang'}, {'authorId': '35043342', 'name': 'H. Ogata'}, {'authorId': '1802882', 'name': 'J. Baltes'}, {'authorId': '2055050266', 'name': 'R. Guerra'}, {'authorId': '2158235850', 'name': 'Ping Li'}, {'authorId': '2250062', 'name': 'Chin-Chung Tsai'}]"
"aca6d5f3866372a4506cf15773ae298f18c3f453","{'id': 'd60da343-ab92-4310-b3d7-2c0860287a9d', 'name': 'Journal of Big Data', 'type': 'journal', 'alternate_names': ['J Big Data', 'Journal on Big Data'], 'issn': '2196-1115', 'alternate_issns': ['2579-0048'], 'url': 'http://www.journalofbigdata.com/', 'alternate_urls': ['http://www.springer.com/computer/database+management+&+information+retrieval/journal/40537', 'http://techscience.com/JBD/index.html', 'https://journalofbigdata.springeropen.com', 'https://journalofbigdata.springeropen.com/']}","A comprehensive survey of anomaly detection techniques for high dimensional big data","","Journal of Big Data","2020","282","['Computer Science']","['JournalArticle', 'Review']","2020-07-02","{'name': 'Journal of Big Data', 'volume': '7'}","[{'authorId': '2257020336', 'name': 'Srikanth Thudumu'}, {'authorId': '1729840', 'name': 'P. Branch'}, {'authorId': '38152929', 'name': 'Jiong Jin'}, {'authorId': '1490967734', 'name': 'Jugdutt Singh'}]"
"80dd97954ddf3edd22d4cb21f0ac31b7ffed6bbf","{'id': '2633f5b2-c15c-49fe-80f5-07523e770c26', 'name': 'IEEE Access', 'type': 'journal', 'issn': '2169-3536', 'url': 'http://www.ieee.org/publications_standards/publications/ieee_access.html', 'alternate_urls': ['http://ieeexplore.ieee.org/servlet/opac?punumber=6287639']}","Digital Twin and Big Data Towards Smart Manufacturing and Industry 4.0: 360 Degree Comparison","With the advances in new-generation information technologies, especially big data and digital twin, smart manufacturing is becoming the focus of global manufacturing transformation and upgrading. Intelligence comes from data. Integrated analysis for the manufacturing big data is beneficial to all aspects of manufacturing. Besides, the digital twin paves a way for the cyber-physical integration of manufacturing, which is an important bottleneck to achieve smart manufacturing. In this paper, the big data and digital twin in manufacturing are reviewed, including their concept as well as their applications in product design, production planning, manufacturing, and predictive maintenance. On this basis, the similarities and differences between big data and digital twin are compared from the general and data perspectives. Since the big data and digital twin can be complementary, how they can be integrated to promote smart manufacturing are discussed.","IEEE Access","2018","988","['Computer Science']","['JournalArticle', 'Review']","2018-01-15","{'name': 'IEEE Access', 'pages': '3585-3593', 'volume': '6'}","[{'authorId': '29011153', 'name': 'Qinglin Qi'}, {'authorId': '50556355', 'name': 'F. Tao'}]"
"10d89b13a6309a531c35701d37d3bd76a27a3942","","Big Data Storage","","New Horizons for a Data-Driven Economy","2021","48","['Computer Science']","['Review']","2021-07-09","{'pages': '119-141'}","[{'authorId': '2277231466', 'name': 'Martin Strohbach'}, {'authorId': '2288855760', 'name': 'AS A Commodity'}]"
"bc6dbcaf4d2c76e618ae3f1043fd7276cbdf7f9b","{'id': 'd60da343-ab92-4310-b3d7-2c0860287a9d', 'name': 'Journal of Big Data', 'type': 'journal', 'alternate_names': ['J Big Data', 'Journal on Big Data'], 'issn': '2196-1115', 'alternate_issns': ['2579-0048'], 'url': 'http://www.journalofbigdata.com/', 'alternate_urls': ['http://www.springer.com/computer/database+management+&+information+retrieval/journal/40537', 'http://techscience.com/JBD/index.html', 'https://journalofbigdata.springeropen.com', 'https://journalofbigdata.springeropen.com/']}","Big data in healthcare: management, analysis and future prospects","","Journal of Big Data","2019","1008","['Computer Science']","['JournalArticle']","2019-06-19","{'name': 'Journal of Big Data', 'volume': '6'}","[{'authorId': '47212878', 'name': 'Sabyasachi Dash'}, {'authorId': '49790135', 'name': 'S. Shakyawar'}, {'authorId': '145451018', 'name': 'Mohit Sharma'}, {'authorId': '2066084551', 'name': 'S. Kaushik'}]"
"dac7344737cb824634f757aede2dd46a6eed204b","{'id': '80589aa9-0395-4460-85c2-fb59d892eeec', 'name': 'Health Information Science and Systems', 'alternate_names': ['Health Inf Sci Syst'], 'issn': '2047-2501', 'url': 'http://www.hissjournal.com/', 'alternate_urls': ['https://link.springer.com/journal/13755']}","Big data analytics in healthcare: promise and potential","","Health Information Science and Systems","2014","2597","['Medicine', 'Computer Science']","['Review', 'JournalArticle']","2014-02-07","{'name': 'Health Information Science and Systems', 'volume': '2'}","[{'authorId': '1696238', 'name': 'W. Raghupathi'}, {'authorId': '2742266', 'name': 'V. Raghupathi'}]"
"78aab73ed574393ab421f25b3a0e3f7343e64748","","Big Data and Big Data Analytics","","Advances in Big Data Analytics","2022","8","","","","{'name': 'Advances in Big Data Analytics'}","[{'authorId': '8752082', 'name': 'Sam Goundar'}, {'authorId': '2606653', 'name': 'Akashdeep Bhardwaj'}, {'authorId': '2108409767', 'name': 'Shavindar Singh'}, {'authorId': '2159706268', 'name': 'Mandeep Singh'}, {'authorId': '9313397', 'name': 'H. Gururaj'}]"
"3b217403302f9cb9d9685404c7646de7bc0db428","{'id': 'e46002a1-d7a6-4681-aae9-36bc3a6a1f93', 'name': 'Information Sciences', 'type': 'journal', 'alternate_names': ['Information Scientist', 'Inf Sci'], 'issn': '0020-0255', 'alternate_issns': ['0020-0263'], 'url': 'http://www.sciencedirect.com/science/journal/00200255'}","Data-intensive applications, challenges, techniques and technologies: A survey on Big Data","","Information Sciences","2014","2853","['Computer Science']","['JournalArticle', 'Review']","2014-08-10","{'name': 'Inf. Sci.', 'pages': '314-347', 'volume': '275'}","[{'authorId': '2265002225', 'name': 'Philip Chen'}, {'authorId': '2264425447', 'name': 'Chun-Yang Zhang'}]"
"b52db9e41e15f76bdcfbe674abe0314af545c430","","The Rise of “Big Data” on Cloud Computing","","","2021","173","['Computer Science']","","2021-09-09","{'name': '', 'pages': '39-51', 'volume': ''}","[{'authorId': '152117542', 'name': 'S. Singhal'}]"
"de6cf3534f39748a223b9bb2b59d2e7ffcb6ae03","{'id': '247cac2c-d387-4a11-acb8-59fcae2e52b0', 'name': 'American Journal of Epidemiology', 'type': 'journal', 'alternate_names': ['Am J Epidemiology'], 'issn': '0002-9262', 'url': 'http://aje.oxfordjournals.org/'}","Using Big Data to Emulate a Target Trial When a Randomized Trial Is Not Available.","Ideally, questions about comparative effectiveness or safety would be answered using an appropriately designed and conducted randomized experiment. When we cannot conduct a randomized experiment, we analyze observational data. Causal inference from large observational databases (big data) can be viewed as an attempt to emulate a randomized experiment-the target experiment or target trial-that would answer the question of interest. When the goal is to guide decisions among several strategies, causal analyses of observational data need to be evaluated with respect to how well they emulate a particular target trial. We outline a framework for comparative effectiveness research using big data that makes the target trial explicit. This framework channels counterfactual theory for comparing the effects of sustained treatment strategies, organizes analytic approaches, provides a structured process for the criticism of observational studies, and helps avoid common methodologic pitfalls.","American Journal of Epidemiology","2016","1608","['Medicine']","['JournalArticle']","2016-04-15","{'name': 'American journal of epidemiology', 'pages': '\n          758-64\n        ', 'volume': '183 8'}","[{'authorId': '40362338', 'name': 'M. Hernán'}, {'authorId': '145607066', 'name': 'J. Robins'}]"
"718b5a40dba91bfa0bdfb9ac9ca4381425d2ff95","{'id': '9e995b6d-f30b-4ab4-a13b-3dc2cc992f47', 'name': 'Nature Network Boston', 'type': 'journal', 'alternate_names': ['Nat Netw Boston', 'Nat Med', 'Nature Medicine'], 'issn': '1744-7933', 'alternate_issns': ['1078-8956'], 'url': 'https://www.nature.com/nature/articles?code=archive_news', 'alternate_urls': ['http://www.nature.com/news', 'http://www.nature.com/nm/', 'http://www.nature.com/nm/index.html']}","Axes of a revolution: challenges and promises of big data in healthcare","","Nature Network Boston","2020","255","['Business', 'Medicine']","['Review', 'JournalArticle']","2020-01-01","{'name': 'Nature Medicine', 'pages': '29 - 38', 'volume': '26'}","[{'authorId': '35641358', 'name': 'S. Shilo'}, {'authorId': '1482559324', 'name': 'H. Rossman'}, {'authorId': '143991343', 'name': 'E. Segal'}]"
