authorID,institutionID
16742457,6
2272742610,8
2256192466,2
2227771280,11
152183824,6
95750174,3
152570336,8
1517663004,11
2344582,7
2263898786,10
2264521626,11
2227621159,5
2264534871,11
2227770021,11
103607154,10
1728925,4
118633345,3
2262688177,8
2249169438,8
153426457,6
1395844624,7
4884348,8
2037137914,11
2227529246,1
2256213515,4
152113658,8
2133565224,4
93461457,11
103671259,7
2035929539,1
2227781946,1
152539178,1
2227783506,7
145353027,2
2262690960,7
144399721,2
2264535371,8
80313227,1
1390552557,4
2250267177,1
153022142,8
152571023,4
6845876,10
89473315,7
2227550333,2
152168481,11
30599757,7
152467652,3
2079934873,7
1410034500,7
2090434981,2
2227826679,8
2231682357,10
2251800330,1
5569178,9
2227781578,7
144296175,7
1772717,9
152514330,1
152289503,11
2228273071,11
145361641,4
103455411,6
2060824766,11
66099693,4
2228312880,8
2258226911,6
1383516930,10
146338792,1
2243757100,1
2029670369,2
103564618,5
1390615272,3
2329919778,2
2227765927,6
115766108,8
4134655,2
2228233159,11
6382479,3
152372129,3
32776036,7
103860572,2
2249179959,1
2185670867,8
5702767,1
2068328631,7
152560719,10
2227587315,4
104764254,1
2324389796,1
2256692413,8
1390429407,11
2238950461,11
2060937378,5
1387705404,5
2264858707,1
2227822824,9
108814117,11
2264253513,2
152372322,11
2228274624,2
2056734719,6
2252612495,4
2227747171,9
152607329,5
2227763076,1
107853102,1
2262684340,8
2227771456,2
152576858,1
15803426,2
3568291,8
2060447525,6
2227763482,6
2015028188,1
145208308,7
148185495,5
2227763496,9
2186241411,10
2264156829,8
145200633,7
2123068746,3
144512701,1
83004566,7
101028757,10
103802664,11
2262691514,3
2263894792,8
46480368,4
2060665987,9
2131003580,8
1668062969,3
2228313761,9
2220686479,8
2227831568,10
2256191667,8
145651476,2
102765762,11
2227769957,11
108373739,8
145879480,6
40531605,2
2245928368,8
1438304959,7
94149209,1
2227778692,3
94446787,3
2227789744,3
2240059773,7
145197837,8
2134775407,2
2227642680,4
152380224,2
66728027,11
2263897071,6
2263905418,3
144761706,4
2271640459,6
2249168144,9
2295138692,8
2227639981,2
118437319,7
2236479264,1
5881925,3
144703060,11
2111074968,3
2157307293,6
2152860403,4
2264787791,3
9454691,11
153064650,8
2263603400,3
117745083,9
2193148325,2
2202274504,10
96486963,1
2245714036,11
2082713104,7
1939110,2
2324389701,3
2067675505,7
144831184,11
39761064,4
2052429239,6
92941255,11
144933351,2
2264498064,11
2061472099,2
4515598,11
2249554693,2
2251814739,2
152843816,4
2059199410,2
2105818841,7
2264530377,2
2258025908,11
152170662,9
144117605,2
144545183,2
2234754934,10
2255247683,3
33573907,2
6847304,3
144875151,8
2299166411,2
97396255,3
95262318,11
2227621181,3
2256229452,10
2256583383,6
2130977291,1
2264530850,11
2115032180,6
48319476,5
3236386,1
49506408,6
2229081,1
2924473,5
97874426,10
50484974,6
1811430,7
10777941,3
10688956,8
50162175,4
3423678,1
2035210,4
2057376568,8
5791678,3
1782261145,4
30115381,11
2106104355,1
2161967,1
50500649,3
1782245504,9
13528936,2
123890703,6
2175414884,9
2302908768,5
2055390041,4
2152769626,4
3008614,9
2121366199,9
7550152,5
2146257131,7
46430291,6
2051714782,1
144148548,11
144422064,3
2059493639,6
3126083,11
47363835,1
71426821,11
2153304253,9
1572553928,5
3384044,6
2182571302,5
2086943037,3
2209166712,11
2024201424,11
98032147,2
3207649,8
2163570875,5
2058604454,5
3228297,3
2111084346,5
35611333,5
2056781762,2
5690188,2
3865996,8
145581182,10
6222830,4
10708100,7
1699337,7
2346914809,10
6804491,11
66667280,2
1807005,11
1811529,10
7999018,2
5347246,6
37397407,5
4648200,1
3213968,8
144867807,10
52563419,2
22648660,1
1396177870,2
120729327,6
35318911,1
2129214534,1
4057419,8
1606195617,11
2170143199,11
4684776,3
2063965257,10
2290127622,5
143651506,8
2149577340,6
2195610384,3
2220324978,10
79987831,9
2144572322,3
66676566,3
2116329331,2
150140852,10
39083616,6
8252176,7
2056330,1
1710285,2
1787208,4
2582595,3
2073075733,3
2084552721,1
2975527,10
1707001,11
144235061,11
3679745,4
1435951296,8
1775166,3
41018979,3
2072944593,5
1733297,7
153050198,11
1796949,3
3536850,1
2003203554,1
6254704,8
2160573971,2
2660799,2
145060981,7
115470805,3
2133941,10
46432110,1
35535043,1
145814376,4
1755472,6
144531812,11
1727524,1
1762744,1
144580027,9
1681543,2
2219763699,9
40859061,6
40608942,2
1635466095,5
2135550613,2
2117183485,11
37955812,2
2219763007,1
1982213,3
2618745,9
2490700,9
2219764722,3
2059439110,11
1406206167,6
2143862099,7
1411061604,10
2047820455,4
46258792,2
23360006,2
2067791369,8
119797486,11
13635616,5
1970920,11
2047820428,4
2118113191,1
102388768,8
1793739,9
1695689,3
2815290,4
2213433382,3
144739074,2
50378979,9
144847901,11
2186480691,3
2200758545,2
2150706913,2
65965701,1
2200528122,6
2143272549,2
49415495,2
8991498,1
1826467,1
1825498,3
2394689,10
1949827,2
1741232,10
2056343176,4
134403952,6
2277388,7
2719926,11
3797258,8
39714312,10
2289710033,1
2269971203,2
2261850659,1
134251468,4
17711197,3
144683061,11
144189527,7
29011153,1
50556355,1
2448041,1
47641392,3
3059861,10
98639980,2
1979817,2
2142983,6
1725285,1
1809915,4
145539319,11
50076239,5
2348402835,8
39060992,6
2144586446,10
12013287,3
50384351,9
2156059845,2
1500673788,9
2118916449,5
120615721,8
143908700,11
80193067,8
2152634067,11
2468335,3
2275848903,11
102309470,3
2240347692,3
38608914,3
49247239,11
51017707,3
46234199,2
32336300,9
2176030144,7
2287603163,6
46584628,5
153250242,9
50561597,1
2068352939,3
2855934,1
102471415,11
2087066452,11
133551208,2
2125031571,2
48667025,7
2416504,10
2079538975,9
1723353821,5
48803731,11
1804075,1
3307051,3
145620991,6
153909377,11
35043342,3
1802882,1
2055050266,8
2158235850,1
2250062,8
2257020336,5
1729840,8
38152929,5
1490967734,11
2139634153,5
2110812737,5
143908701,2
8752082,3
2606653,7
2108409767,3
2159706268,9
9313397,8
1696238,9
2742266,9
46251839,2
2237403667,8
2283455003,11
1399003993,2
1698784963,11
2113276011,1
89377594,8
1792351,2
34859953,7
2241838,3
1903243,2
2146248481,7
143769760,8
2749823,9
143809890,3
1864298,2
121781054,9
2051250,10
2327630,5
2271668292,5
2283098327,1
2286440807,6
2286232238,10
2277231466,7
2288855760,5
2881033,3
49776606,10
47474337,11
2153527172,6
50470670,8
47212878,2
49790135,10
145451018,2
2066084551,3
47666658,6
145802082,3
1764975,11
144605904,11
2143716975,3
47795877,3
2118913820,3
145165793,2
2108122564,3
119723024,5
120550117,7
144984672,1
144929055,4
1403270550,1
35436614,3
47232798,6
144186679,2
97912846,2
52132700,1
100960057,11
66319662,9
150129010,2
2059356907,1
92799939,1
1772062,10
1690610,2
1683959,7
2150744,7
2285074747,3
143649421,2
1740538,5
2145774899,3
2149052058,5
2153911296,6
40451574,11
143915524,1
4098270,10
144304984,10
38818867,6
48024382,4
3132693,3
1702878,11
2414189,2
2080786832,3
2092936661,11
1712422,7
1733290,11
2069618919,3
2244164,11
5666171,1
4703837,11
5484205,9
4315262,8
2514969,6
11041265,2
2705556,8
2286538930,10
144704227,2
29919430,1
40123895,3
2474250,7
113174227,4
2711584,2
143796539,11
2073850998,5
30069109,4
31523589,2
2212674,2
27068155,5
3003659,1
21771559,10
1713897,6
6207485,8
40811542,9
1404818856,3
2018696,11
50464719,9
2718681,5
50248574,6
1879141,8
2146280823,5
2093561216,11
50112480,1
145624789,3
51258589,11
1742027,5
30972189,8
3046815,7
145541804,6
143601468,6
2877493,11
2536066,9
2055590,1
2864802,11
66593705,1
31277482,3
1638373081,8
40608806,2
2111070627,11
2072778815,11
3428779,10
8803433,8
2143717609,4
2116187894,3
2110840720,3
2152506888,10
153561456,3
1732839,5
2006673379,10
2026072768,1
1713209,1
2029500620,1
51506402,3
46176675,7
1775567,6
2119185448,8
2420746,7
7564853,5
1574064065,11
145276267,8
40506509,5
1875062,4
50704095,1
2670782,1
144555237,2
49959210,1
32131713,9
3089272,5
2118440152,3
145139947,3
2827616,8
1715548,8
1706809,1
33666044,1
2080690,2
143781496,2
34699434,9
25687609,10
1761921,10
2056519,3
1807634,2
2927123,10
2000344193,7
37476034,8
144958605,8
49162465,2
49957601,8
69847461,4
2087014908,9
90286912,8
145332167,4
2127823435,6
51230514,8
50607758,1
6245815,11
50078628,2
2115538514,2
19355717,4
47655430,3
2067591255,3
2052638,10
2111867148,10
152427836,2
3462178,3
1599420389,10
1841968,3
3461139,9
144886495,9
40390373,10
70985296,5
3427818,1
46599370,9
2679504,10
1699591,1
2144200536,4
1747034,2
2142571242,3
153144118,3
36862923,7
51162051,3
2285465435,3
2916235,4
1399133087,3
145710905,1
2041998112,11
51925440,1
2013609073,2
1746573,7
2257741,11
2648802,11
2004926649,5
40247257,6
1824046,9
4074061,2
97596798,8
2110812571,1
1714048,1
1710200,8
1690791,6
48445735,2
36421188,8
39490741,2
2815416,5
2059882465,10
49933198,6
5425881,3
39542955,5
3261771,2
5321246,2
5763185,1
4682895,2
6429063,10
144795978,1
2649858,3
4568877,9
48773823,1
47379742,9
1900790,1
100980586,4
2295756603,1
3093729,6
46267017,11
1652587435,2
51183107,4
2066685882,8
100680875,8
145449667,4
1697755,1
2063959275,3
51028255,8
1728216,3
2058108717,10
2078987104,6
6635731,11
7993589,2
5296252,1
2263586483,3
2696295,11
2319731,11
2072486551,1
1842749,10
1740859347,7
88087434,8
122542753,7
30000987,7
39466716,1
1720869,10
2157747150,9
1732336,9
2219053320,4
2475083,7
2762149,7
1931201,7
2570381,3
144638694,2
1989411,5
2036991695,1
2149668798,11
2149236795,1
2118799281,3
101769938,4
39544108,3
145109025,11
1390935916,1
2265242968,5
2265208833,7
2265237339,6
119380955,4
1690783,4
1775276,5
100996634,4
2109060719,1
2117433786,1
2054412990,1
3127329,8
2504016,6
1721029,6
117892851,8
152784157,7
48854003,11
2054898274,11
2362354,6
144355486,4
144362545,5
1699069,4
145844948,11
1789216,7
1403684314,8
1776360,4
2420048,4
2189911,11
39330670,9
1860208,9
1703347,11
2143157614,1
3114683,11
1731449,4
2587503,4
8525897,2
2446329,1
2106695028,1
37128868,11
1720961,3
1777051,2
1774308,6
2067840932,8
113671068,7
16098577,3
94175902,2
2629922,11
145335174,11
9636959,1
2922103,2
144170653,5
88284550,9
2230973640,11
2011567,5
1699372,11
145146491,7
2094059591,11
33373444,11
2152884424,5
7253792,5
9241846,2
1389963882,3
3266367,6
47973472,9
2066075,2
1925224,8
143721686,1
1389963574,11
2942350,2
2108953789,3
2115376015,10
2144506873,9
2054371424,10
47795723,10
2110731349,8
47683287,7
48193443,8
2538266,1
1796335,4
34806564,8
29891605,3
1723344833,6
31482286,10
101653731,11
38524264,5
100863672,4
2425689,5
34069511,11
2059957551,8
145635583,6
4161277,1
6498141,6
2242655569,3
8899942,3
4681176,5
6898535,11
2229923453,2
29644091,10
6376289,1
4128156,2
4975246,5
38507992,8
5535536,5
6553773,1
2494067,4
5232624,1
5057286,11
34629929,3
1399061731,11
3107065,2
5053725,3
5187968,2
3724369,6
5279367,10
14875878,2
145716004,11
145477556,9
143787209,1
2185814563,6
49694857,6
50261524,5
47892785,3
5663061,11
134169881,9
1957202,9
4490610,10
1888071,10
144602334,10
145200310,3
2112580903,9
46508848,2
2146553512,6
2149239106,2
2075437225,11
2116847188,11
2109015292,3
2116735986,2
2065017195,11
2105424656,4
9162688,2
66986482,9
100466830,11
152613855,11
145011005,4
40539650,2
150931041,5
2109299312,7
3003408,7
2348934601,9
2287305984,3
2654865,2
2567132,8
1686971,3
1679591508,1
74139537,9
95321401,3
47185683,6
46935952,8
2143397013,2
47061941,3
121640365,1
2097817150,7
16053073,7
1902979,1
1703919,1
1401722698,11
6181999,2
145579026,8
50373121,1
68972826,5
1698942,5
1702182,3
145009388,11
2540376,1
3209363,10
145919499,2
144299208,3
36187128,8
2109369025,11
2108525317,4
9198774,1
2143717413,8
46529767,3
47762082,11
66728855,8
2108173851,5
2518560,1
2145214742,5
2286217299,9
34319573,8
82546517,7
2054596870,3
1562948007,2
49984520,7
2110558604,6
1669767608,8
47978704,4
144264986,1
2579327,1
31101873,5
2843165,7
97842428,10
30528984,1
2301453619,8
1931593,1
30784787,5
14863358,3
1398601435,5
1406042322,3
2321183,9
4723551,5
3302226,6
144212002,1
37162464,4
1395723120,3
2142852845,3
52132506,6
2087828265,7
2204631238,7
24001397,2
35032286,9
2054057129,3
145201337,3
1703736,7
153440022,10
1393680089,6
153583218,8
1760871,8
1751762,9
52616380,2
2072875794,3
151464289,11
3097765,9
144785139,2
36178772,3
1725776,1
10767114,1
2751422,11
46920727,8
1911894,4
1961864,1
2109346678,2
3083043,3
46276984,7
48802938,10
2144539515,3
50562035,4
14720077,6
148374599,11
2108224581,9
47091025,7
9556655,2
32299476,8
50134342,4
145832797,11
37962338,5
143903579,7
51516222,2
24362842,3
1716685,1
145531067,9
1797022,2
145945500,8
50070934,1
97784505,5
144544800,2
2117910302,2
1790824,2
96808370,3
34858715,4
1779790,11
144196446,2
33081617,10
37390258,1
145603662,9
31273100,3
2004361,2
2286287077,11
1400861004,4
6073847,1
4561015,11
35273502,2
143863008,5
39329328,6
2113243762,2
51021910,7
3271933,1
1403239967,11
3469062,3
2065248680,2
152441499,3
46927173,3
2155387804,11
2143719202,9
3109210,10
2431843,7
46515606,8
1893150,5
21724292,9
32418087,10
2064396513,11
22683959,1
46904981,3
2065126518,11
2999755,8
37147199,10
40119704,2
3244010,3
2148927794,4
7504212,11
2772837,11
21211401,3
2964485,11
120797616,5
1717493,3
3249471,1
33501300,10
88980775,10
32938353,3
1887227,4
6115015,1
2323514614,3
2323514471,10
2323514661,2
144996982,3
2119397919,3
145564489,3
69481547,4
2143657223,5
2436328,1
36328688,10
2153526647,3
8277897,11
144398798,2
34622009,3
1402544860,3
5548571,10
1853890,3
4632386,8
2069222953,6
39446821,1
2104361193,11
2066068364,11
147099843,1
114756910,1
101963496,9
46186432,1
2118928552,1
2109187396,7
3486439,6
1433016916,1
1399094387,8
3099030,1
1399094390,10
1770962,4
2784519,3
145366908,8
2841331,10
39611591,5
144629422,9
3319373,6
2743563,8
2465270,1
2274215058,3
46352821,6
2280399,2
1802148,3
39328010,2
9091048,5
2225939625,11
2408136,9
1909428,11
146052118,7
16312506,6
51094555,3
1517937886,11
37600085,4
98066902,2
119040111,2
152254197,2
3002410,6
2604418,8
4532457,1
2166761,11
2110208513,1
1431757814,9
150340819,7
2146651897,3
46271532,11
144561012,2
34530294,3
2148555443,2
40866415,11
2287909608,5
145612634,3
50271213,7
144205313,3
2088910563,11
1995851674,6
2150608039,6
144827387,5
2902068,7
2124774109,3
3008795,4
2153682513,3
2065398690,4
7412048,1
144531494,11
119864320,3
2143404812,1
35221740,2
117039633,2
2069543592,5
2145020107,11
2265002225,4
2264425447,4
145984665,2
145935647,6
7341844,1
2108800888,4
7350944,3
39613250,9
38911396,1
7220096,1
1740585765,3
2108428729,1
2068014897,9
6586462,3
2129520860,10
2110348282,7
2212872513,6
1621184426,3
2145976086,6
145270630,8
5870032,6
2108362527,3
2414534,1
14788542,6
40538442,1
2107767684,11
145254032,10
145882172,7
49528556,1
1864156,5
1714521,11
2070728269,2
2372660,2
21773293,2
153225055,2
145302015,1
50299010,6
31798161,10
1703037,2
1400224411,3
144473945,2
1403449200,10
1756743,1
1782292,4
2259038604,1
3310376,11
3051222,4
2108111800,6
144499600,11
84222023,1
47740123,2
2068252204,6
49228852,5
49865458,9
145731499,4
145607687,9
108083402,4
2580557,1
3358806,2
153780621,7
150331642,3
3185174,3
1387789559,8
2116998261,2
2554658,7
1471729143,4
2849644,3
2113310369,6
82818689,4
2805164,6
1686685,8
2929988,6
36554532,9
49898352,4
8775508,7
2145416165,1
3434648,3
120434930,1
48255068,10
2657436,4
8677372,2
145212464,1
49343177,11
2655417,7
47795376,11
49232118,1
2066145,5
2052800137,3
6667488,9
144189778,4
39163396,4
8583412,11
153093348,11
34621773,10
7143787,2
3543310,2
8272851,3
8638890,11
6576198,8
143770679,3
38031807,8
6123127,9
4466057,1
80762572,7
8580393,2
4395724,1
145537648,9
143853762,10
144453150,10
6052092,9
48695432,11
6384154,3
120243210,3
47375203,6
3624717,7
5666172,4
145713163,11
51881692,8
117084215,3
4909767,4
5694096,11
49027737,11
1717742,10
4616927,8
5785969,1
1858182,1
145864492,6
8784531,7
7793834,3
2965605,9
143740943,3
6431370,1
5743040,5
3624584,7
144139406,5
3845334,8
144110014,5
1801869,1
2541790,3
14853114,5
2088787,8
51451393,8
40191649,11
5813941,10
145838234,9
50791451,11
50323494,1
1851144,10
82392523,4
47317895,6
46361321,11
5181120,4
3518889,8
144575170,4
2168170457,1
5232086,11
120972268,6
2609198,4
5755343,11
144208891,2
143980596,2
144780440,1
49683895,2
4551371,11
148353380,3
145869901,3
6669620,11
2598920,9
47541340,10
2075337902,9
2202932,3
6096905,6
143891085,3
145191793,1
2240990046,8
40602308,2
14118960,10
2057573556,4
5015775,8
6252161,1
1860826,10
1422309247,3
3518462,8
147143036,8
84157656,5
5709125,1
35098004,11
152369237,2
1398826056,8
3477045,9
9816004,2
4824543,3
7478778,11
7612858,1
7604859,1
4979059,2
4740588,9
1397466861,11
5029157,8
4500149,4
145432905,1
4782067,2
3827228,6
47052060,11
4159264,11
4462768,10
5505410,6
8603448,5
144960948,1
46180469,5
143623129,11
51475687,5
7331145,8
50344275,4
5042577,2
1410064342,1
39485653,4
144737467,7
144520605,5
29530223,3
2253473877,9
2236358461,1
3921695,10
1380173279,10
16651307,6
8430656,6
2245810908,7
3877692,8
4473319,3
51924425,7
22261520,3
1389737341,4
2245813477,4
5025795,1
2245812738,9
2245811540,1
2257589958,3
152125837,6
12480889,3
48041197,11
8003495,8
51877136,11
2191459031,10
5184272,8
2238866218,5
2245811353,6
51929978,11
2110049974,9
14573009,5
2257551681,11
2058961704,9
2037304,8
48797032,11
24312538,1
24284955,3
24290306,3
2256515772,2
5841392,3
1382885412,11
7968190,9
2178655519,1
1404754550,3
49584865,2
4120272,8
2240625949,8
84296508,11
5808467,11
8565153,1
1393628081,10
3191034,5
3515741,3
2245814213,4
2249387515,3
115011247,8
7506393,7
1382885100,2
8338000,2
4045733,11
153304529,2
6786482,6
5840271,9
13730120,5
6354568,11
51881581,6
5581219,11
23615626,4
8408197,2
7345936,1
6239913,8
2238104946,3
5685777,3
34816279,9
2257717270,1
2237749014,11
2257638134,2
7411216,9
5386972,7
3961067,1
2250999236,10
40370064,11
2252861170,3
2151199248,3
1390172488,2
8554259,3
2534282,9
8504503,2
34590275,6
3232220,6
10758721,1
2250939737,2
51890105,7
51296932,7
5742561,6
2104898325,11
15268455,4
3682904,11
31465432,2
2240421235,3
1387830552,5
2247935442,1
2440643,1
2131047254,2
2152012,3
4642370,2
2238483712,5
4013616,1
3872319,1
2248360446,6
4815558,2
46182431,6
2247257692,11
145905521,6
2251962022,9
2242560536,2
2245812123,3
4093701,1
51247778,9
3644262,4
1379789528,5
2240445317,2
13613845,4
5650512,10
34174674,2
49692793,8
47451359,4
9531358,2
8225952,6
6070916,11
50811830,2
2239447867,2
1399278399,2
4759692,2
2066283190,4
2247289621,6
2257109091,11
2209343580,11
4389878,7
144376742,11
2237664444,2
51915910,1
2240636922,10
46254218,5
2245814677,3
48962604,3
2238868657,4
2223390667,7
8444968,2
1398967834,3
2249945163,10
134626992,4
2245815118,5
8208882,1
67266295,4
1396794108,2
115093311,9
40648067,5
2240430884,7
2243759229,6
51894656,2
2243605117,3
2257948028,4
48808996,2
6001547,6
2245811652,8
3776828,7
2257597710,5
49170011,11
2256225900,6
10227612,10
88811832,11
1759513,5
153670186,6
145096723,5
2240064182,2
7947028,7
2053365784,3
2256287257,5
1397415315,9
2257490993,1
2257584721,8
2237996248,6
3565510,2
2249567071,2
46255582,2
10029674,3
2257634564,1
144919788,10
3863653,2
6224601,4
2257629849,10
4751403,6
46247361,2
2127509902,2
79649562,5
2248110059,11
40386300,2
7267119,2
7829724,1
2245811969,10
2245816469,4
6728229,2
2251723584,5
51886975,3
2250837534,11
41158172,8
5928220,10
4161915,6
2245811985,1
5243540,7
4608017,3
3782043,4
51887916,6
8860807,1
116681037,3
150186187,3
1380379452,1
5062866,1
2240443585,1
2071438,1
2245818043,1
48115074,9
4375638,1
8542974,1
2239649240,8
4518656,1
3988495,7
4997692,9
40900240,3
3775564,8
1379789271,11
2257516013,6
4660623,9
1398967847,10
4376805,11
2201045405,2
2080111091,4
7705540,8
2245811672,2
5971622,11
6237061,9
4362142,8
2237186735,3
145832132,11
134833467,2
2245815034,3
1404346347,2
2694161,9
2245814106,2
2257486520,4
79524205,3
2242798301,6
5494376,1
51879228,11
2245815760,5
2257641143,7
38334221,3
79597694,2
98591128,2
2238725777,3
4982486,2
116189314,10
1471137188,5
47976495,2
2238811388,8
3756261,9
49324203,8
2245811391,2
2245812695,7
48504286,1
8461029,8
1398465968,3
2241479139,7
40997857,1
10053591,2
51906589,5
35702695,11
120232099,11
51928643,11
1864915,1
51921050,1
3536478,2
2245812912,11
1402636364,11
2082765,7
2245820192,6
2257723751,2
2246581958,3
2242128849,10
2238778077,7
50406834,9
3640372,11
9025455,6
114738224,11
27437418,1
77245465,5
4539326,2
5754239,2
51921069,3
2241885078,11
33138629,8
11527043,8
2243704950,2
2257452162,2
5111667,4
2247369687,3
2258534306,9
1617807983,3
2110344784,11
2245813904,10
2246441871,5
2695200,6
2240979710,6
1401624764,1
117482817,7
2245815210,2
1865582,8
1401817213,10
1397932257,2
4734173,4
5532090,9
2237499321,6
2245965589,9
32288199,1
2238319788,3
2067882521,10
2078334945,6
6236514,9
88664387,11
1404827955,2
2106961779,2
102184805,11
12994972,8
39608729,7
10695533,4
11045635,3
10404591,10
22612052,2
2257708894,3
2242483409,4
2111563784,5
47082401,10
4045220,3
2135606874,11
152796705,4
2245905020,8
2138729058,2
4297895,4
5769596,3
2243311118,2
3166743,9
7236546,4
3263282,6
2246745623,10
2031795991,1
1397305959,3
6952820,2
46226106,9
10286643,1
3960883,8
2066229537,7
46181760,7
40897204,8
2237975779,5
1810896,6
5055341,3
5427157,4
2249741762,3
2148313071,2
6188933,10
34236843,5
4103656,9
2257487680,11
2075161726,8
2257460108,1
2238118843,9
144494294,7
15721232,11
5652492,11
2238866203,6
46565942,2
46260781,11
48495225,2
3381430,1
2237964944,1
5800517,4
2257494074,9
5808458,3
2245817526,8
11016464,5
46207022,2
2986070,7
46192488,2
6756736,3
3691127,7
2239975973,1
8266078,11
2257610109,1
144307689,3
5679487,11
2245817907,7
2194601968,4
2245816038,2
2172234799,1
51877672,9
6169898,11
2245817727,10
33782404,3
2152497008,11
2246748934,1
2245813336,2
3953479,3
5145639,2
1832574716,3
4582713,4
46259246,7
2246788329,9
2111372935,11
6567082,11
2243895911,2
90841871,2
4861657,2
46580287,3
1399769382,11
2250941780,5
3797208,3
6436920,6
87991116,10
2240443777,2
7997240,1
2250163614,5
152233784,5
2254310750,3
5318184,1
2188633440,7
144389579,1
46434163,1
49573494,2
6953990,9
7862805,6
2241655536,5
2246133102,11
3783694,11
2240058685,5
51910568,9
52238454,6
5577782,3
46998993,4
7330933,5
144813820,3
144831322,11
2237967676,1
8058936,8
52089781,2
73155726,11
11712726,6
2245814997,1
2238871443,5
6677277,8
2144504121,3
2257957895,2
2246170367,1
8268491,3
2245813743,11
2238204084,1
2246228124,5
104126550,6
2239422192,1
2241213246,8
2124895899,1
1726427,7
1475763836,6
47625057,8
119703465,3
3083271,4
1410028464,2
2142301712,6
47549855,5
2994505,10
2116490988,4
46757368,4
144114038,11
71399034,2
91996067,6
1399154113,7
2083116340,9
1488660121,10
1633553018,2
145675129,4
2315501,2
1685612,5
2270967796,2
2286374789,6
2286369004,5
2286128482,1
2286292277,7
2286214932,9
2286133676,6
35294448,1
46763336,10
1405912186,7
2146155874,11
50359814,2
7414832,3
5342284,7
150991792,4
151036677,7
2509571,1
1492131061,5
2213079546,10
32502247,11
35499298,2
10939631,11
144306547,11
5082281,11
2288545212,7
89271189,11
2666957,4
3305549,6
2542562,3
34122729,2
2056137945,3
11797159,10
13743553,1
2115809884,11
49873454,11
49260570,2
46822529,3
2118132867,4
143914287,7
1709884,5
1821479,11
144831784,3
1702096,2
2115435996,7
1410421576,3
123853136,11
116881008,3
2065508337,4
2152908376,3
145051969,8
1754360,1
35028092,5
3518283,4
4912721,4
4228348,3
2248625,2
48708912,8
3357119,4
40021435,2
2110667635,3
7635738,10
2345398021,1
40119716,1
2145917763,11
2144274238,2
2118597022,5
2109146963,2
46959481,3
2155133266,4
2059603727,7
145556672,11
3371403,3
50197963,1
2062143,3
1855395,5
2291514,8
8983726,10
1702744,3
145727396,1
39874856,1
47207066,2
10048462,4
2312718,10
5161247,3
6668225,4
2623702,3
39756242,11
6996633,9
3780557,1
1732072,3
2128800903,6
34658367,1
2822502,2
36849901,4
15794030,11
2156632012,10
25629078,11
2301680,10
3129798,6
2345767,10
30455902,11
145651836,7
117465208,5
1410044181,6
2286920,9
1412087966,4
66057475,3
52151348,1
51023562,2
6295865,3
47496891,11
5783004,11
4828631,2
2952407,9
38421723,1
2531842,4
144349666,6
145836472,2
115386499,9
2097402690,9
72565787,5
50782149,4
1786190,1
1793693,3
2055722374,1
2108594970,3
2064160,11
2118847674,1
1796247232,2
82527444,11
49363129,2
1771712,3
5342056,10
1417967491,3
2767904,5
2058057774,7
2197891208,5
31815120,4
101361469,2
70553765,9
48228268,1
3094048,2
2244081155,5
31925555,1
2160702,7
2109467612,4
3168950,2
1881965,11
71477530,9
29947633,2
40170069,3
1403831150,3
143626110,7
1745247,5
144015029,1
145706074,2
3339259,3
2131988757,2
2244794,11
151258608,6
2320341,3
150238936,9
1734695,1
1411502231,7
1706286,3
153680364,7
144653037,2
2096330070,4
96876850,9
144285689,5
95262271,4
153447724,7
32695914,4
2066457688,11
6244602,4
2200542,3
40505245,1
3193106,3
20696131,2
116022805,11
1691332,9
1811469,10
1803365,4
2338821598,1
69981953,7
34624653,8
38972135,4
3166007,8
1765573,7
1772848,1
2119019500,4
2054421528,11
40589056,3
2152968847,3
3386593,11
145347147,1
2152828578,10
1709830,5
1682757,7
2890758,1
2147355207,10
134826083,10
2003479705,3
2115248883,11
2119320873,1
2130301505,1
2446579,9
2611625,3
1805740,1
2616607,10
1678702,4
46502933,3
108199106,10
90969106,3
2249523029,3
2210657370,10
2112403183,6
1712275,2
1511018741,1
31226742,1
2064174278,5
49143558,11
1581309941,11
98093387,2
88829275,1
2125885487,1
152170791,10
2061280395,3
49362975,11
2112459495,3
3448609,1
145896559,5
39584771,8
122217971,5
51251441,3
48724174,11
2032203,9
2110651548,9
5976368,7
2109069369,11
2755108,11
2285712617,4
1969902,9
2133092949,5
2042834297,11
144996210,11
1491783061,1
2146558827,4
3494634,4
48661322,11
2072684534,5
144643008,3
49043234,10
1700103372,6
145888680,7
2203060641,6
2349263726,11
49502875,10
49250814,3
2145349829,1
2144397535,11
46683595,7
2499922,1
3313330,3
46506697,2
1732879,5
2060260103,10
101526943,2
144609981,7
101708878,11
1403625231,1
2448849,10
2285023029,1
50572945,8
3200403,4
1682589,2
1500420748,8
1747075,6
144971015,1
2109574163,11
34842653,7
1720839,6
1679449,1
1686282,9
1728382,8
7376925,9
2143717234,10
2109031213,6
2145307077,5
1452338340,6
30879352,1
122472866,3
2064691294,1
40113188,11
49863860,1
2332297,8
5597294,6
40089521,5
2066630665,10
40092906,3
40436134,6
2068053160,6
98220533,1
2632426,7
3263728,9
96101028,1
46815454,8
145036777,7
1734904,4
2106997,7
145679151,4
21710036,3
144135987,3
144896263,2
41202605,1
1402401939,3
50078941,2
1721819,8
