authorID,name
88739143,Kyogo Kanazawa
3590539,Daiji Kawaguchi
39725258,H. Shigeoka
2109740563,Yasutora Watanabe
52563419,E. Mogaji
22648660,Janarthanan Balakrishnan
1396177870,A. Nwoba
120729327,N. P. Nguyen
29121251,John‐Stewart Gordon
2111328701,Mildred V. Jones
96285627,C. Chang
65894510,G. Kidman
2065668182,Kate Crawford
143755350,E. Sosa
1474231474,D. Shin
13945918,Daniel W. Tigard
82808117,Rob Lindsey
6850399,A. Daluiski
3295092,S. Chopra
32825659,Alexander Lachapelle
2114809026,M. Mozer
2066361397,Serge Sicular
3638723,D. Hanel
2061751534,Michael Gardner
2110760273,Anurag Gupta
31624927,R. Hotchkiss
77736142,H. Potter
2000639769,Brady D. Lund
2155389734,Ting Wang
2058824340,Bing Nie
98041740,S. Shimray
2141037440,Ziang Wang
1714016,F. Wörgötter
2728662,B. Porr
2186440376,Aleksandra Foksinska
6511688,C. Crowder
5020356,A. Crouse
13881439,J. Henrikson
39318187,William E. Byrd
2076769181,Gregory Rosenblatt
50336233,M. Patton
47699752,Kaiwen He
1412826192,Thi K. Tran-Nguyen
2186432980,Marissa Zheng
35475748,S. Ramsey
90953121,N. Amin
2068889817,J. Osborne
1993034,M. Might
2064525458,H. Crompton
1390024239,O. Loyola-González
2301073891,Arpit Patidar
95703942,Abir Chakravorty
2119122409,R. Singh
1394608448,R. Gorantla
1830416512,Sai Giridhar Allada
2162250133,Pratap Narra
27615982,Yu-Neng Chuang
32780441,Guanchu Wang
2116289774,Quan Zhou
2351824,Pushkar Tripathi
2145065759,Xuanting Cai
2193021044,Xia Hu
2304843101,Dikka Safriyanto
2132824413,Fibi Eko Putra
1581806280,Jessica Fjeld
2092075635,Nele Achten
123760856,Hannah Hilligoss
2064047200,Ádám Nagy
2049095005,Madhulika Srikumar
2059493639,L. Brito
3126083,Gian Antonio Susto
47363835,J. N. Brito
71426821,M. Duarte
24637418,Pat Pataranutaporn
1741894876,Valdemar Danry
2052406287,J. Leong
1905352,Parinya Punpongsanon
3087447,Dan Novy
1701876,P. Maes
3024298,Misha Sra
11436337,Fu-zhe Ma
2113203560,Tao Sun
2594663,Lingyun Liu
6263588,Hongyu Jing
36652403,Gregory J. Kirchner
2075447229,Raymond Y Kim
12252481,J. Weddle
5446244,Jesse E. Bible
3139520,Weng Marc Lim
49596277,S Kumar
145066617,S. Verma
2158283443,Rijul Chaturvedi
2168997084,Yogesh H. Bhosale
2174383106,K. Sridhar Patnaik
103709243,Patrik Zajec
1729396025,Jože M. Rožanec
1890738,I. Novalija
1800870,B. Fortuna
1764321,D. Mladenić
2807902,K. Kenda
2108279369,Richard J. Chen
2109623647,Judy J. Wang
1959705,Jana Lipková
2060422236,S. Sahai
13344068,Tariq Alqahtani
1753369376,S. Alghamdi
1388803826,Omar A. Alshaya
113831107,I. Rahman
1712865,Kush R. Varshney
4386787,Prashant Khanduri
1999188219,Pranay Sharma
2116575168,Shan Zhang
1925309,P. Varshney
144565133,Jay Dixon
50452458,Bryan Hong
38481884,Lynn Wu
2174269421,Wanying Guo
32991017,N. Qureshi
10372764,M. Jarwar
2116670334,Jaehyoun Kim
2149548187,D. Shin
1789893,J. Mcdermid
15936485,Yan Jia
31708825,Zoe Porter
2512463,I. Habli
153763806,J. Acosta
39024140,G. Falcone
1409223315,P. López-Úbeda
1395803923,M. Díaz-Galiano
1420942723,T. Martín-Noguerol
145200121,L. A. U. López
51183850,M. T. M. Valdivia
81924629,A. Luna
144853753,K. Thompson
2313548,L. Corrin
3330245,M. Anisetti
2024201424,J. Senoner
98032147,Torbjørn H. Netland
3207649,S. Feuerriegel
145704920,S. Somashekhar
2103276226,R. Kumarc
3891562,A. Rauthan
2065029737,Kr Arun
83807438,P. Patil
32446157,Y. Ramya
1689869,Rok Piltaver
1723535,M. Luštrek
10269507,M. Gams
1403643862,Sanda Martinčić-Ipšić
6234552,S. Foersch
2142655889,Christina Glasner
1677008487,A. Woerl
32290524,M. Eckstein
123240167,D-C Wagner
2679540,S. Schulz
2162056502,Franziska Kellers
28037193,Aurélie Fernandez
2199827919,Konstantina Tserea
46472281,M. Kloth
2090669480,A. Hartmann
2199821741,Achim Heintz
1830071,W. Weichert
2072389958,W. Roth
50544014,C. Geppert
3955759,Jakob Nikolas Kather
4139635,M. Jesinghaus
31664866,G. Franchi
2242243631,Stephen G. Pauker
2252838083,G. Gorry
2238490495,J. P. Kassirer
2258785057,William B. Schwartz
38252945,R. Khan
114901083,Masood Jawaid
2204962760,Aymen Rehan Khan
49193784,M. Sajjad
47781070,Zirui Liu
3432460,Mengnan Du
145822841,Ali Madani
81200484,Jia Rui Ong
51496227,Anshul Tibrewal
145523144,M. Mofrad
153604150,Andres Campero
153024015,Michelle Vaccaro
21524995,Jaeyoon Song
2075349702,Haoran Wen
3085084,Abdullah Almaatouq
8238262,John Martinez
4045460,Drew Linsley
46242703,Dan Scheibler
35664095,S. Eberhardt
1981539,Thomas Serre
49110486,Qianwen Wang
1896974,Nils Gehlenborg
2025776,Petros Lameras
3237267,S. Arnab
2059742047,Isaac Taylor
2416646,Rowena Rodrigues
2204051949,Олександр Іванович Голубенко
2204076653,Олександр Олександрович Підмогильний
2171902940,Junnan Dong
2172162773,Qinggang Zhang
2155091718,Xiao Huang
2209209688,Zhao Zihao
2056343176,Marzieh Fathi
134403952,Mostafa Haghi Kashani
2277388,S. M. Jameii
2719926,Ebrahim Mahdipour
34859953,Yisheng Lv
2241838,Y. Duan
1903243,Wenwen Kang
2146248481,Z. Li
143769760,Feiyue Wang
2265002225,Philip Chen
2264425447,Chun-Yang Zhang
38818867,D. Boyd
48024382,K. Crawford
1399003993,F. Emmert-Streib
1698784963,Zhenyi Yang
2113276011,Han Feng
89377594,S. Tripathi
1792351,M. Dehmer
3797258,Z. Obermeyer
39714312,E. Emanuel
152117542,S. Singhal
1696238,W. Raghupathi
2742266,V. Raghupathi
2749823,S. Wamba
143809890,A. Gunasekaran
1864298,Shahriar Akter
121781054,S. Ren
2051250,Rameshwar Dubey
2327630,S. Childe
134251468,K. Jablonka
17711197,D. Ongari
144683061,S. M. Moosavi
144189527,B. Smit
119723024,John T. Hancock
1725285,T. Khoshgoftaar
2143716975,Jin Wang
47795877,Yaqiong Yang
2118913820,Tian Wang
145165793,R. Sherratt
2108122564,Jingyu Zhang
38608914,G. T. Reddy
49247239,M. P. K. Reddy
51017707,Kuruva Lakshmanna
46234199,Rajesh Kaluri
32336300,D. Rajput
2176030144,Gautam Srivastava
2287603163,Ieee Thar Baker Senior Member
46584628,Junliang Wang
153250242,Chuqiao Xu
50561597,Jie Zhang
2068352939,Ray Y. Zhong
47666658,Hsinchun Chen
145802082,R. Chiang
1764975,V. Storey
2881033,Solon Barocas
50378979,S. Bhat
144847901,N. Huang
2139634153,Wen-Tao Wu
12013287,Yuan-jie Li
1500673788,Aozi Feng
2156059845,Li Li
2110812737,Tao Huang
143908701,A. Xu
80193067,Jun Lyu
2144586446,Jin Yang
50384351,Qingqing Liu
2118916449,Tianyi Wang
120615721,Shuai Zheng
143908700,Anding Xu
2348402835,Amir Gandomi
39060992,Murtaza Haider
143649421,Andrew Beam
1740538,I. Kohane
2855934,Ali Hassani
102471415,Steven Walton
2087066452,Nikhil Shah
133551208,Abulikemu Abuduweili
2125031571,Jiachen Li
48667025,Humphrey Shi
2257020336,Srikanth Thudumu
1729840,P. Branch
38152929,Jiong Jin
1490967734,Jugdutt Singh
2289710033,Kenneth Cukier
50556355,F. Tao
49776606,Jiangfeng Cheng
29011153,Qinglin Qi
47474337,Meng Zhang
2153527172,He Zhang
50470670,Fangyuan Sui
2416504,Kornelia M. Batko
2079538975,A. Ślęzak
2277231466,Martin Strohbach
2288855760,AS A Commodity
2150744,D. Acharjya
2285074747,P. KauserAhmed
49415495,Yichuan Wang
8991498,LeeAnn Kung
1826467,T. Byrd
2275848903,Itay Goldstein
102309470,Chester Spatt
2240347692,Mao Ye
2186480691,Mohan Naik Ramachandra
2200758545,Madala Srinivasa Rao
2150706913,W. Lai
65965701,P. Divakarachari
2200528122,Jayachandra Ananda Babu
2143272549,Hemalatha Kivudujogappa Lingappa
3132693,Andrew P. McAfee
8752082,Sam Goundar
2606653,Akashdeep Bhardwaj
2108409767,Shavindar Singh
2159706268,Mandeep Singh
9313397,H. Gururaj
2448041,S. Wolfert
47641392,L. Ge
3059861,C. Verdouw
98639980,M. Bogaardt
1772062,M. Kamal
1690610,Z. Irani
1683959,V. Weerakkody
1809915,Naeem Seliya
1723353821,Azadeh Abdollah Zadeh
1702878,M. Schermann
2414189,Holmer Hemsen
2080786832,Christoph Buchmüller
2092936661,Till Bitter
1712422,H. Krcmar
1733290,V. Markl
2069618919,T. Hoeren
144605904,J. Manyika
2145774899,Chengjie Chen
2149052058,Hao Chen
2153911296,Yi Zhang
40451574,Hannah R Thomas
143915524,Margaret H. Frank
4098270,Yehua He
144304984,Rui Xia
2271668292,Xindong Wu
2283098327,Xingquan Zhu
2286440807,Gong-Qing Wu
2286232238,Wei Ding
1825498,Ikbal Taleb
2394689,M. Serhani
1949827,Chafik Bouhaddioui
1741232,R. Dssouli
47212878,Sabyasachi Dash
49790135,S. Shakyawar
145451018,Mohit Sharma
2066084551,S. Kaushik
2269971203,Wasnaa Kadhim Jawad
2261850659,Abbas M. Al-Bakry
120550117,T. Doyle
144984672,N. Misra
144929055,Y. Dixit
1403270550,A. Al-Mallahi
35436614,Manreet Bhullar
47232798,R. Upadhyay
144186679,A. Martynenko
48803731,Hui Luan
1804075,P. Géczy
3307051,H. Lai
145620991,J. Gobert
153909377,Stephen J. H. Yang
35043342,H. Ogata
1802882,J. Baltes
2055050266,R. Guerra
2158235850,Ping Li
2250062,Chin-Chung Tsai
2152634067,In Lee
2468335,George Mangalaraj
46251839,Arsalan Zahid Piprani
2237403667,Amjad Ali
2283455003,Adeel Shah
2124774109,Wenyu Zhang
3008795,Yan-Feng Lu
2153682513,Yi Li
2065398690,Hong Qiao
143649537,M. Torky
1591275079,A. Hassanein
30972189,João Alexandre Lobo Marques
3046815,P. C. Cortez
145541804,J. P. Madeiro
143601468,S. Fong
2877493,F. Schlindwein
2536066,V. Albuquerque
51162051,R. Vinayakumar
2474250,M. Alazab
2285465435,I. K. P. S. Senior Member
2916235,P. Poornachandran
2285712617,And Sitalakshmi Venkatraman
7375811,Alex Hernandez
25687609,J. Verhoosel
1761921,M. V. Bekkum
2056519,T. Verwaart
2301453619,Yassine Ouali
1931593,C. Hudelot
30784787,Myriam Tami
2475083,G. Kim
2762149,Bongsik Shin
1931201,O. Kwon
2058108717,W. Uhl
2078987104,A. Kyriatsoulis
144212002,Martin Hilbert
37162464,P. López
2270967796,Tevfik Kosar
2286374789,Talk 1010am
2286369004,Jacek Becla
2286128482,Ian Foster
2286292277,Geoffrey Fox
2286214932,Reagan Moore
2286133676,Dan Reed
96808370,Zachary M. Schrag
95321401,Julia Angwin
2287909608,Julie Allen
2110208513,Zenan Shi
1431757814,Hong Liang
150340819,Wenyuan Yang
2146651897,Jie Liu
46271532,Zi-li Liu
144561012,Zhiwei Qiao
144444591,Anupam Chander
1389963882,Sehrish Qummar
3266367,F. Khan
47973472,Sajid Shah
2066075,Ahmad Khan
1925224,S. Shamshirband
143721686,Z. Rehman
1389963574,Iftikhar Ahmed Khan
2942350,Waqas Jadoon
21724292,M. Loftus
32418087,M. G. Madden
2109467612,Christopher C. Yang
3168950,Gondy Leroy
1881965,S. Ananiadou
96876850,Kasturi Nagesh Pai
144285689,V. Prasad
95262271,A. Rajendran
2143717609,Jin Wang
2116187894,Yu Gao
2110840720,Changhai Zhou
2152506888,Lei Wang
2994505,H. Nissenbaum
82527444,Johannes Smolander
49363129,A. Stupnikov
1771712,G. Glazko
40353699,Jaina Mistry
46699896,R. Finn
1708077,S. Eddy
46888415,A. Bateman
2245929,M. Punta
3166007,David Camilo Corrales
1765573,J. Corrales
1772848,Agapito Ledezma
1951677,Nathan Marz
122474902,J. Warren
8677372,Sasha Babicki
145212464,David Arndt
49343177,A. Marcu
2655417,Yongjie Liang
47795376,J. Grant
49232118,Adam Maciejewski
2066145,D. Wishart
34624653,Wuying Liu
38972135,Ting Wang
2244164,C. Trapnell
5666171,David G Hendrickson
4703837,Martin Sauvageau
5484205,L. Goff
4315262,J. Rinn
2514969,L. Pachter
2118847674,Lin Hu
1796247232,Jian Cui
36849901,Anusha Vangala
15794030,A. Das
5342056,Yan-Bo Sun
49143558,F. Abbas
1581309941,Hassan Afzaal
98093387,A. Farooque
88829275,Skylar Tang
68972826,Theodoros Toliopoulos
1698942,A. Gounaris
1702182,K. Tsichlas
145009388,A. Papadopoulos
2540376,Sandra Sampaio
2632426,R. Babiceanu
3263728,R. Seker
1756743,R. Campello
1782292,Peer Kröger
2259038604,Jörg Sander
3310376,Arthur Zimek
1417967491,Yassine Benlachmi
2767904,M. L. Hasnaoui
3358806,Hadi Mansourifar
153780621,W. Shi
144851214,L. Sweeney
2108173851,Xiaoou Li
117039633,Bradley A. Areheart
6338604,L. Rosenthal
2109069369,Ping Li
2755108,Hyeonjeong Jeong
2110731349,K. Kumar
47683287,M. Parida
48193443,V. K. Katiyar
1748808,Xindong Wu
46330674,Kui Yu
143911565,W. Ding
48016595,Hao Wang
1694121,Xingquan Zhu
6765359,Lam-Tung Nguyen
96048871,H. Schmidt
2540873,A. von Haeseler
2884127,B. Minh
1842749,D. Easley
1740859347,Marcos Lopez de Prado
88087434,Maureen O'Hara
122542753,Zhibai Zhang
1912583,Vincenzo Gulisano
1398264223,R. Jiménez-Peris
1398932932,M. Patiño-Martínez
2678175,Claudio Soriente
144255847,P. Valduriez
2117910302,Gang Wang
1790824,E. Ngai
1879141,T. Papadopoulos
101769938,Kai Li
39544108,Feng Mai
145109025,R. Shen
1390935916,Xinyan Yan
71477530,Brent R. Bielefeldt
29947633,J. Hochhalter
40170069,D. Hartl
1770962,A. Halevy
2784519,Peter Norvig
145366908,Fernando C Pereira
1902979,S. Javan
1703919,M. Sepehri
1401722698,Malihe Layeghian Javan
6181999,Toktam Khatibi
51251441,W. Leser
48724174,J. Newman
2032203,E. Glaessgen
2110651548,V. Gupta
5976368,V. Yamakov
36554532,Aditya Nandy
49898352,J. Janet
8775508,Peter G. Boyd
2145416165,Yongjin Lee
3434648,H. Kulik
2244794,Zhenyun Deng
151258608,Xiaoshu Zhu
2320341,Debo Cheng
150238936,Ming Zong
1734695,Shichao Zhang
50607758,Ying Cheng
6245815,Shixin Gu
50078628,Tianyu Zheng
2115538514,Hao Yang
145888680,John Vines
31277482,P. Smutny
1638373081,Petra Schreiberova
7993589,R. Morin
5296252,E. Midlarsky
2119019500,Haiping Wu
2054421528,Bin Xiao
40589056,N. Codella
2152968847,Mengchen Liu
3386593,Xiyang Dai
145347147,Lu Yuan
2152828578,Lei Zhang
143674446,Mouzhi Ge
2093444,Vlastislav Dohnal
2144274238,Hong Wang
2118597022,Yunchao Xie
2109146963,Dawei Li
46959481,Heng Deng
2155133266,Yun-Zhi Zhao
2059603727,Ming Xin
145556672,Jian Lin
2055590,Md. Hijbul Alam
2864802,JongWoo Ha
66593705,SangKeun Lee
2106997,W. Gerken
145679151,Marcus Painter
114756910,Rébecca Stekelorum
101963496,Issam Laguir
46186432,K. Lai
2118928552,Shivam Gupta
2109187396,Ajay Kumar
46515606,T. K. Das
1893150,M. Patra
2004361,R. Tahmasbi
2286287077,S. Hashemi
39542955,C. Bouton
3261771,A. Shaikhouni
5321246,Nicholas V. Annetta
5763185,Marcia A. Bockbrader
4682895,D. Friedenberg
6429063,D. Nielson
144795978,G. Sharma
2649858,B. Glenn
4568877,W. Mysiw
48773823,A. Morgan
47379742,M. Deogaonkar
1900790,A. Rezai
3156782,Avi Goldfarb
50696623,Catherine Tucker
2087091296,Li Yuan
2144861793,Yunpeng Chen
23476952,Weihao Yu
145356288,Yujun Shi
40983412,Francis E. H. Tay
33221685,Jiashi Feng
143653681,Shuicheng Yan
4474827,Sophia Davis
91421873,S. Vannitsem
2449273,J. B. Bremnes
13856993,J. Demaeyer
2151156643,G. Evans
8605579,J. Flowerdew
71219407,S. Hemri
48518589,Sebastian Lerch
49301772,N. Roberts
34575156,S. Theis
80339606,Aitor Atencia
66454251,Z. B. Bouallègue
15313088,J. Bhend
102537294,Markus Dabernig
48938828,L. D. Cruz
151453178,L. Hieta
69482707,O. Mestre
40227102,Lionel Moret
2085857877,Iris Odak Plenkovi'c
70444893,M. Schmeits
90900652,Maxime Taillardat
101200794,J. V. D. Bergh
32254176,B. Schaeybroeck
90525101,K. Whan
1631255446,Jussi Ylhaisi
2143157614,Zhiqiang Huo
3114683,M. Mukherjee
1731449,Lei Shu
2587503,Yuanfang Chen
8525897,Zhangbing Zhou
70631974,Richard Cumbley
2054143562,Peter Church
88980775,A. Mott
32938353,Joshua Job
1887227,Daniel A. Lidar
6115015,M. Spiropulu
2240278998,Prof Christopher
2240209829,J. L. Murray
24586077,Navid Rabiee
14863358,N. Valikodath
1398601435,P. Newman-Casey
1406042322,Paul P. Lee
2321183,D. Musch
4723551,Leslie Niziol
3302226,Maria A. Woodward
3073437,Itay Goldstein
144537034,Wei Jiang
23729816,G. Karolyi
1403625231,Z. Or-Bach
5161247,S. Wigboldus
6668225,L. Klerkx
2623702,C. Leeuwis
39756242,M. Schut
6996633,S. Muilerman
3780557,H. Jochemsen
2144539515,Jin Yang
3264831,Siying Chen
2152592802,Bin Wang
47911126,X. Xin
2111808406,Xia Xue
2069543592,Zhenyu Pan
51506402,M. H. Kashani
6635731,A. Ahmadzadeh
133654393,André Renz
40382578,Romy Hilbig
89271189,Daphne Kalotay
1669767608,Lijia Chen
47978704,Pingping Chen
144264986,Zhijian Lin
2123724379,Reyes-González Juan Pablo
2123723468,Díaz-Peregrino Roberto
2123722960,Soto-Ulloa Victor
2123724395,Galvan-Remigio Isabel
2125214723,Castillo Paul
2123722618,Ogando-Rivas Elizabeth
2160702,Gilvan C. Souza
119864320,Syed Farhan Alam Zaidi
2143404812,Chan-Gun Lee
100996634,Ying Zhang
2109060719,Baohang Zhou
2117433786,Xiaoke Ding
2054412990,Jiawei Ouyang
3127329,Xiangrui Cai
2504016,Jinyang Gao
1721029,Xiaojie Yuan
29891605,Ali Salem Altaher
2041998112,Zahra Salekshahrezaee
1723344833,Hoda Rafieipour
31482286,Ahmed Altaher
2029500620,Sepideh Bazzaz Abkenar
9408492,A. Adamov
40608806,Yanwen Chong
2111070627,Yun Ding
2072778815,Qing Yan
3428779,S. Pan
2067591255,T. Kwon
2052638,J. Kwak
2111867148,Kiheung Kim
2093348519,Jeremy Howard
2286145455,Sylvain Gugger
51925440,Joffrey L. Leevy
2062143,S. Mullainathan
47281276,Jann Spiess
2648802,Shuo-Chang Tsai
2004926649,Cheng-Huan Chen
40247257,Yi-Tzone Shiao
1824046,Jin-Shuei Ciou
4074061,Trong-Neng Wu
1796335,D. Blei
2108953789,Wenjun Li
2109369025,Huayi Xu
2108525317,Huixi Li
47795723,Yongjie Yang
9198774,P. Sharma
2143717413,Jin Wang
46529767,Saurabh Singh
2120492528,Yaghoob Karimi
33732088,M. Akbari
1400861004,D. O’Sullivan
6073847,D. Brenner
4561015,P. Demers
35273502,P. Villeneuve
143863008,C. Friedenreich
39329328,W. King
2110978,S. Kaisler
2551490,F. Armour
2242035759,J. A. Espinosa
2254780019,W. Money
1643650232,Wentao Wu
1644452739,Daning Li
143692067,Qiao Huang
14720077,Fanfan Zhao
148374599,Xiaojie Feng
2111314146,Hong Yan
2078911529,Alexander Ke
2066276338,William Ellsworth
34699434,A. Ng
150931041,B. K. AlNuaimi
2109299312,Mehmood Khan
3003408,Mian M. Ajmal
145844948,Y. Jeong
1789216,Young-Ji Byon
1403684314,Manoel Castro-Neto
1776360,S. Easa
145531067,H. V. Jagadish
143614516,J. Gehrke
1716685,Alexandros Labrinidis
1786049,Y. Papakonstantinou
49111633,J. Patel
1709145,R. Ramakrishnan
1773086,C. Shahabi
5364177,M. Carolan
145332167,S. Reardon
1399133087,Ameer Al-Nemrat
145710905,S. Venkatraman
144602334,Jiewu Leng
145200310,S. Ye
2112580903,Man Zhou
46508848,J. Zhao
2146553512,Qiang Liu
2149239106,Wei Guo
2075437225,Wei Cao
2116847188,Leijie Fu
1410044181,J. Rodriguez-Manzano
2286920,Nicolas Moser
1412087966,K. Malpartida-Cardenas
66057475,Ahmad Moniri
52151348,Lenka Fišarová
51023562,Ivana Pennisi
6295865,A. Boonyasiri
47496891,E. Jauneikaite
5783004,A. Abdolrasouli
4828631,J. Otter
2952407,F. Bolt
38421723,F. Davies
2531842,X. Didelot
144349666,A. Holmes
145836472,P. Georgiou
7412048,Moloud Abdar
144531494,V. Makarenkov
144135987,G. Weber
144896263,K. Mandl
1511018741,Maryam Songhorabadi
31226742,M. Rahimi
2064174278,Amir Mahdi Moghaddam Farid
2144343431,Hong Li
153068236,T. Wu
2152324983,Dong-liang Yang
49813832,Y. Guo
2197983245,Peihan Liu
2144039442,Yuan Chen
144396557,L. Xiao
152427836,Bev Skeggs
3462178,S. Yuill
2094059591,Wei Shen
33373444,Shuai Le
2152884424,Yan Li
7253792,F. Hu
7833679,L. Abualigah
2006589650,A. Diabat
144211237,M. A. Elaziz
144996982,Hyun-ho Chang
2119397919,Yuna Lee
145564489,Byoung-jo Yoon
69481547,S. Baek
34622009,M. Johansson
1402544860,Luis Mier-y-Teran-Romero
5548571,J. Reefhuis
1853890,S. Gilboa
4632386,S. Hills
47902813,C. Kavitha
1990046850,S. Srividhya
2125355276,Wenchen Lai
2137743363,V. Mani
2625486,Xixian Han
145323381,Jianzhong Li
2711858,Donghua Yang
49606486,Jinbao Wang
2946967,Timothy J. Pettit
2069887,Keely L. Croxton
48536329,J. Fiksel
1806227,P. Brantingham
47449106,D. Hunt
101179725,S. Nyquist
144323126,J. Remes
153428911,V. Malhotra
119484249,L. Medonca
2340715842,Byron Auguste
119258750,Samantha Test
3105212,Paul Ohm
145607687,S. Ghatrehsamani
108083402,T. Wade
2580557,Y. Ampatzidis
9636959,S. Willems
2922103,Sanne Abeln
144170653,K. Feenstra
88284550,R. Bree
2230973640,Egge F. van der Poel
2011567,R. B. Jong
1699372,J. Heringa
145146491,M. W. Brekel
27845795,Zafer Cömert
2562651,A. Şengür
3406013,Yaman Akbulut
3437314,U. Budak
3275025,A. F. Kocamaz
2071854756,S. Güngör
52185066,R. Zeleznik
2145044281,Avnish Kumar
48938629,J. Bussink
2285902432,Sachchidanand Singh
153599100,Nirmala Singh
2362354,S. Río
144355486,Victoria López
144362545,J. M. Benítez
1699069,F. Herrera
32368694,F. Natale
2333426,M. Gibin
50516670,A. Alessandrini
1714027,M. Vespe
6360699,A. Paulrud
11041265,T. Gadekallu
2705556,Neelu Khare
2286538930,S. Bhattacharya
144704227,Saurabh Singh
29919430,Praveen Kumar Reddy Maddikunta
40123895,In-ho Ra
121962020,Yingcai Wu
3181335,Guo-Xun Yuan
1707383,K. Ma
2425689,Chaochi Ting
39584771,L. Fong
122217971,R. Law
3011642,Sanmeet Kaur
2110676430,M. Singh
2120764,R. Birdwell
16098577,Yuanyi Chen
94175902,Mingxuan Zhou
2629922,Zengwei Zheng
145335174,Dan Chen
3371403,J. Kleinberg
50197963,J. Ludwig
2115376015,Haiyan Liu
2144506873,Jian-xin Wang
2054371424,Lingyun Xiang
2050546366,Guolei Ruan
2152604499,Yuan Song
2217186707,Yingbin Fu
2053138919,Kai Ding
49794760,Xin Chen
2097817150,Kenneth Reifsnider
16053073,P. Majumdar
3051222,J. Hagel
35294448,A. Jones
46763336,M. Hare
1405912186,Justin M. Brown
2146155874,Jun Yang
50359814,C. Meyer
7414832,F. Milat
5342284,C. Allan
40421816,Mary J Wills
1599420389,Thomas Gabor
1841968,Lenz Belzner
3461139,Marie Kiermeier
144886495,Michael Till Beck
40390373,Alexander Neitz
46815454,Md. Shad Akhtar
145036777,Dushyant Singh Chauhan
1734904,Asif Ekbal
2263586483,Adam Saunders
30000987,Lihong Jiang
39466716,Lida Xu
1720869,Hongming Cai
2157747150,Zuhai Jiang
1732336,Fenglin Bu
2219053320,Boyi Xu
2446329,Christopher Smowton
2106695028,Andoena Balla
37128868,D. Antoniades
1720961,Crispin J. Miller
1777051,G. Pallis
1774308,M. Dikaiakos
2067840932,W. Xing
5541058,Alex Smith
50791451,S. James
29530223,D. Abate
3543310,K. H. Abate
2253473877,Solomon M Abay
8272851,C. Abbafati
2236358461,Nooshin Abbasi
3921695,Hedayat Abbastabar
1380173279,F. Abd-Allah
16651307,Jemal Abdela
8430656,A. Abdelalim
2245810908,Ibrahim Abdollahpour
3877692,R. Abdulkader
8638890,Zegeye Abebe
4473319,S. Abera
51924425,Olifan Zewdie Abil
22261520,H. Abraha
1389737341,L. Abu-Raddad
2245813477,Niveen M E Abu-Rmeileh
5025795,Manfred Accrombessi
2245812738,Dilaram Acharya
2245811540,Pawan Acharya
2257589958,Ilana N. Ackerman
152125837,Abdullahi Adamu
12480889,O. Adebayo
48041197,Victor Adekanmbi
8003495,O. Adetokunboh
51877136,Mina G. Adib
2191459031,J. C. Adsuar
5184272,K. Afanvi
2238866218,Mohsen Afarideh
6667488,A. Afshin
2245811353,Gina Agarwal
51929978,Kareha M Agesa
2110049974,Rakesh Aggarwal
14573009,S. Aghayan
38031807,S. Agrawal
2257551681,Alireza Ahmadi
2058961704,Mehdi Ahmadi
2037304,H. Ahmadieh
48797032,M. Ahmed
24312538,Amani Nidhal Aichour
24284955,Ibtihel Aichour
24290306,Miloud Taki Eddine Aichour
2256515772,Tomi F Akinyemiju
5841392,N. Akseer
1382885412,Z. Al-Aly
7968190,A. Al-Eyadhy
2178655519,Hesham M Al-Mekhlafi
1404754550,Rajaa Al-Raddadi
4466057,Fares Alahdab
49584865,K. Alam
4120272,Tahiya Alam
2240625949,Alaa Alashi
84296508,S. Alavian
5808467,K. A. Alene
8565153,M. Alijanzadeh
1393628081,Reza Alizadeh-Navaei
3191034,S. Aljunid
3515741,A. Alkerwi
2245814213,François Alla
2249387515,Peter Allebeck
115011247,M. Alouani
7506393,K. Altirkawi
1382885100,N. Alvis-Guzmán
8338000,Azmeraw T. Amare
4045733,L. Aminde
153304529,W. Ammar
6786482,Y. Amoako
5840271,N. Anber
13730120,C. Andrei
6354568,S. Androudi
51881581,Megbaru Debalkie Animut
5581219,Mina Anjomshoa
23615626,Mustafa Geleto Ansha
8408197,C. Antonio
7345936,P. Anwari
6239913,J. Arabloo
2238104946,Antonio Arauz
5685777,O. Aremu
34816279,F. Ariani
2257717270,Bahroom Armoon
2237749014,Johan Ärnlöv
2257638134,Amit Arora
7411216,A. Artaman
5386972,K. Aryal
3961067,H. Asayesh
2250999236,R. J. Asghar
40370064,Z. Ataro
2252861170,Sachin R Atre
2151199248,M. Ausloos
1390172488,L. Ávila-Burgos
8554259,Euripide Avokpaho
2534282,A. Awasthi
8504503,B. A. Ayala Quintanilla
34590275,R. Ayer
3232220,P. Azzopardi
10758721,A. Babazadeh
2250939737,Hamid Badali
145537648,A. Badawi
51890105,A. G. Bali
51296932,Katherine E Ballesteros
5742561,S. Ballew
2104898325,Maciej Banach
15268455,J. Banoub
3682904,A. Banstola
31465432,A. Barać
2240421235,Miguel A Barboza
1387830552,S. Barker-Collo
2247935442,T. Bärnighausen
2440643,L. Barrero
2131047254,B. Baune
2152012,S. Bazargan-Hejazi
4642370,Neeraj Bedi
2238483712,Ettore Beghi
2279840701,Masoud Behzadifar
3872319,M. Behzadifar
2248360446,Yannick Béjot
4815558,A. Belachew
46182431,Yihalem Abebe Belay
2247257692,Michelle L. Bell
145905521,A. Bello
2251962022,I. Benseñor
2242560536,Eduardo Bernabé
2245812123,Robert S Bernstein
4093701,M. Beuran
