paperDOI;paperTitle;paperAbstract;paperAuthorID;paperAuthorName;conferenceWorkshopID;conferenceWorkshopName;conferenceWorkshopType;conferenceWorkshopEdition;conferenceWorkshopYear;conferenceWorkshopCity;journalID;journalName;jornalYear;jornalVolume;keywords
208c0148b8e4bad8a557be72e424a01092389dc9;Aligning sustainable development goals with cybersecurity strategies: Ensuring a secure and sustainable future;This study explores the critical intersection between cybersecurity and sustainable development, aiming to understand how cybersecurity measures can support the achievement of the Sustainable Development Goals (SDGs). Employing a systematic literature review and content analysis, the research scrutinizes peer-reviewed articles, conference proceedings, and reports from international organizations, focusing on literature published from 2010 to 2024. The inclusion criteria targeted works that directly address the role of cybersecurity in sustainable development, particularly those discussing emerging technologies and their potential to enhance digital security in support of the SDGs. The exclusion criteria filtered out non-peer-reviewed articles, opinion pieces, and studies not explicitly linking cybersecurity with sustainable development efforts. Key findings highlight the indispensable role of cybersecurity in safeguarding digital infrastructure essential for achieving SDGs, emphasizing the transformative potential of innovations such as blockchain technology and artificial intelligence in enhancing cybersecurity measures. The study identifies significant challenges at the intersection of cybersecurity and;['2317088286', '2309270838', '2309269959', '2306656791'];['Adebimpe Bolatito', 'Adebimpe Bolatito Ige', 'Eseoghene Kupa', 'Oluwatosin Ilori'];;;;;;;opf6j3y6;GSC Advanced Research and Reviews;2024.0;99;['Cybersecurity']
0b2e4715c70c5f79eeaffad6a9774cb0392babd0;A Critical Cybersecurity Analysis and Future Research Directions for the Internet of Things: A Comprehensive Review;The emergence of the Internet of Things (IoT) technology has brought about tremendous possibilities, but at the same time, it has opened up new vulnerabilities and attack vectors that could compromise the confidentiality, integrity, and availability of connected systems. Developing a secure IoT ecosystem is a daunting challenge that requires a systematic and holistic approach to identify and mitigate potential security threats. Cybersecurity research considerations play a critical role in this regard, as they provide the foundation for designing and implementing security measures that can address emerging risks. To achieve a secure IoT ecosystem, scientists and engineers must first define rigorous security specifications that serve as the foundation for developing secure devices, chipsets, and networks. Developing such specifications requires an interdisciplinary approach that involves multiple stakeholders, including cybersecurity experts, network architects, system designers, and domain experts. The primary challenge in IoT security is ensuring the system can defend against both;['2139215419', '49944037', '47311590', '3045674'];['Usman Tariq', 'Irfan Uddin Ahmed', 'A. Bashir', 'K. Shaukat'];3dbf084c-ef47-4b74-9919-047b40704538;Italian National Conference on Sensors;conference;7;2023.0;Abuja;;;;;['Computer Science', 'Cybersecurity', 'Medicine']
ef8f8dc9eff937d65a312ee619c16cf06eb3e456;Recent Advances on Federated Learning for Cybersecurity and Cybersecurity for Federated Learning for Internet of Things;Decentralized paradigm in the field of cybersecurity and machine learning (ML) for the emerging Internet of Things (IoT) has gained a lot of attention from the government, academia, and industries in recent years. Federated cybersecurity (FC) is regarded as a revolutionary concept to make the IoT safer and more efficient in the future. This emerging concept has the potential of detecting security threats, taking countermeasures, and limiting the spreading of threats over the IoT network system efficiently. An objective of cybersecurity is achieved by forming the federation of the learned and shared model on top of various participants. Federated learning (FL), which is regarded as a privacy-aware ML model, is particularly useful to secure the vulnerable IoT environment. In this article, we start with background and comparison of centralized learning, distributed on-site learning, and FL, which is then followed by a survey of the application of FL to cybersecurity for;['1380982173', '1729159'];['Bimal Ghimire', 'D. Rawat'];;;;;;;75urftoe;IEEE Internet of Things Journal;2022.0;9;['Computer Science', 'Cybersecurity']
c6874a0d173de76c1e79df43324c4d58d30a30bc;Cybersecurity of Smart Inverters in the Smart Grid: A Survey;The penetration of distributed energy resources (DERs) in smart grids significantly increases the number of field devices owned and controlled by consumers, aggregators, third parties, and utilities. As the interface between DER and power grids, DER inverters are becoming smarter with various grid-support functions and communication capabilities. Meanwhile, the cybersecurity risks of smart inverters are also on the rise due to the extensive utilization of information and communication technologies. The potential negative impacts of cyberattacks on smart inverters have attracted significant attention from scholars and organizations. To advance the research on smart inverter cybersecurity and provide insights into its technical achievements, barriers, and future directions, this article will give a comprehensive review of critical attacks and defense strategies for smart inverters and inverter-based systems like microgrids. We start this survey with an overview of the smart inverter introduction, including device- and grid-level architectures, grid-support functions, and communication protocols. We then;['2110480595', '1654081623'];['Yuanliang Li', 'Jun Yan'];;;;;;;mabuledw;IEEE Transactions on Power Electronics;2023.0;38;['Cybersecurity']
e9d573b0a7f72883c76a8457c6fc62cec69769d1;Digital Transformation and Cybersecurity Challenges for Businesses Resilience: Issues and Recommendations;This systematic literature review explores the digital transformation (DT) and cybersecurity implications for achieving business resilience. DT involves transitioning organizational processes to IT solutions, which can result in significant changes across various aspects of an organization. However, emerging technologies such as artificial intelligence, big data and analytics, blockchain, and cloud computing drive digital transformation worldwide while increasing cybersecurity risks for businesses undergoing this process. This literature survey article highlights the importance of comprehensive knowledge of cybersecurity threats during DT implementation to prevent interruptions due to malicious activities or unauthorized access by attackers aiming at sensitive information alteration, destruction, or extortion from users. Cybersecurity is essential to DT as it protects digital assets from cyber threats. We conducted a systematic literature review using the PRISMA methodology in this research. Our literature review found that DT has increased efficiency and productivity but poses new challenges related to cybersecurity risks, such as data;['2057626576', '2225326294', '2225362268', '2225324818', '2044984212'];['Saqib Saeed', 'Salha A. Altamimi', 'Norah A. Alkayyal', 'Ebtisam Alshehri', 'Dina A. Alabbad'];3dbf084c-ef47-4b74-9919-047b40704538;Italian National Conference on Sensors;conference;2;2023.0;São Paulo;;;;;['Computer Science', 'Cybersecurity', 'Medicine']
81e8396f2257952819dabd425fd6ac7c48d16fb8;Towards Artificial Intelligence-Based Cybersecurity: The Practices and ChatGPT Generated Ways to Combat Cybercrime;Today, cybersecurity is considered one of the most noteworthy topics that are circulated frequently among companies in order to protect their data from hacking operations. The emergence of cyberspace contributed to the growth of electronic systems. It is a virtual digital space through which interconnection is established between computers and smartphones connected within the Internet of Things environment. This space is critical in building a safe digital environment free of threats and cybercrime. It is only possible to make a digital environment with the presence of cyberspace, which contains modern technologies that make this environment safe and far from unauthorized individuals. Cybersecurity has a wide range of challenges and obstacles in performance, and it is difficult for companies to face them. In this report, the most significant practices, sound, and good strategies will be studied to stop cybercrime and make a digital environment that guarantees data transfers between electronic devices;['1394846990', '2345455453', '1447250772', None];['Maad M. Mijwil', 'Maad M. Mijwil', 'Mohammad Aljanabi', 'ChatGPT'];;;;;;;tk6f1zr9;Iraqi Journal for Computer Science and Mathematics;2023.0;54;['Cybersecurity', 'Artificial Intelligence']
a2fe496b4db6c3baf093463f2af7c5c3bdf9c0c5;The Significance of Machine Learning and Deep Learning Techniques in Cybersecurity: A Comprehensive Review;People in the modern era spend most of their lives in virtual environments that offer a range of public and private services and social platforms. Therefore, these environments need to be protected from cyber attackers that can steal data or disrupt systems. Cybersecurity refers to a collection of technical, organizational, and executive means for preventing the unauthorized use or misuse of electronic information and communication systems to ensure the continuity of their work, guarantee the confidentiality and privacy of personal data, and protect consumers from threats and intrusions. Accordingly, this article explores the cybersecurity practices that protect computer systems from attacks, hacking, and data thefts and investigates the role of artificial intelligence in this domain. This article also summarizes the most significant literature that explore the roles and effects of machine learning and deep learning techniques in cybersecurity. Results show that machine learning and deep learning techniques play significant roles;['1394846990'];['Maad M. Mijwil'];;;;;;;rklskykg;Iraqi Journal for Computer Science and Mathematics;2023.0;49;['Deep Learning', 'Cybersecurity', 'Machine Learning']
b2319ad4828be04bc873a55762cee49583740fb3;Counterattacking Cyber Threats: A Framework for the Future of Cybersecurity;Amidst the rapid advancements in the digital landscape, the convergence of digitization and cyber threats presents new challenges for organizational security. This article presents a comprehensive framework that aims to shape the future of cyber security. This framework responds to the complexities of modern cyber threats and provides guidance to organizations to enhance their resilience. The primary focus lies in the integration of capabilities with resilience. By combining these elements into cyber security practices, organizations can improve their ability to predict, mitigate, respond to, and recover from cyber disasters. This article emphasizes the importance of organizational leadership, accountability, and innovation in achieving cyber resilience. As cyber threat challenges continue to evolve, this framework offers strategic guidance to address the intricate dynamics between digitization and cyber security, moving towards a safer and more robust digital environment in the future.;['2231538602', '144432618', '9093870'];['Muhammad Fakhrul Safitra', 'M. Lubis', 'Hanif Fakhrurroja'];;;;;;;6zrnvpuv;Sustainability;2023.0;90;['Cybersecurity']
807110054f8137a10ed5bb05a33e93bf596f897a;ChatGPT: Exploring the Role of Cybersecurity in the Protection of Medical Information;ChatGPT is a large language model developed by OpenAI. It is trained on a dataset of conversational text and can be used to generate human-like responses to prompts in a variety of languages and formats. It can be used for tasks such as chatbots, language translation, and text completion. The role of ChatGPT is to generate human-like text based on a given prompt or context. It can be used in a variety of applications such as chatbots, language translation, text completion, and question answering. Additionally, it can be fine-tuned for specific tasks such as generating product descriptions or summarizing articles. It can also be used to generate creative writing such as poetry and stories. It can be integrated into a wide range of industries from customer service to entertainment, to research.;['1394846990', '1447250772', '145907529'];['Maad M. Mijwil', 'Mohammad Aljanabi', 'Ahmed Ali'];;;;;;;rbztffs4;Mesopotamian Journal of Cyber Security;2023.0;62;['Cybersecurity']
b2084a383f69fbcc3ab779f4b1aa425c5224229e;Deep Learning Based Attack Detection for Cyber-Physical System Cybersecurity: A Survey;With the booming of cyber attacks and cyber criminals against cyber-physical systems (CPSs), detecting these attacks remains challenging. It might be the worst of times, but it might be the best of times because of opportunities brought by machine learning (ML), in particular deep learning (DL). In general, DL delivers superior performance to ML because of its layered setting and its effective algorithm for extract useful information from training data. DL models are adopted quickly to cyber attacks against CPS systems. In this survey, a holistic view of recently proposed DL solutions is provided to cyber attack detection in the CPS context. A six-step DL driven methodology is provided to summarize and analyze the surveyed literature for applying DL methods to detect cyber attacks against CPS systems. The methodology includes CPS scenario analysis, cyber attack identification, ML problem formulation, DL model customization, data acquisition for training, and performance evaluation. The;['37269546', '2114094874', '2067611028', '2145763295', '145018147', '70402545'];['Jun Zhang', 'Lei Pan', 'Qing-Long Han', 'Chao Chen', 'Sheng Wen', 'Yang Xiang'];;;;;;;qolynaab;IEEE/CAA Journal of Automatica Sinica;2022.0;9;['Computer Science', 'Deep Learning', 'Cybersecurity']
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90;Current trends in AI and ML for cybersecurity: A state-of-the-art survey;Abstract This paper provides a comprehensive survey of the state-of-the-art use of Artificial Intelligence (AI) and Machine Learning (ML) in the field of cybersecurity. The paper illuminates key applications of AI and ML in cybersecurity, while also addressing existing challenges and posing unresolved questions for future research. The paper also emphasizes the ethical and legal implications associated with their implementation. The researchers conducted a thorough survey by reviewing numerous papers and articles from respected sources such as IEEE, ACM, and Springer. Their focus centered on the latest AI and ML breakthroughs in cybersecurity, while also exploring current challenges and open research questions. The results indicate that integrating AI and ML into cybersecurity systems shows great potential for future research and development. Intrusion detection and response, malware detection, and network security are among the most promising applications identified. According to the survey, 45% of organizations have already implemented AI and ML;['52152819'];['Nachaat Mohamed'];;;;;;;m4q3n7ze;Cogent Engineering;2023.0;10;['Cybersecurity']
1e8ccc3909baf44b45161f8ee10bd25a49fc01a1;A comprehensive study on cybersecurity challenges and opportunities in the IoT world;It has become possible to link anything and everything to the Internet in recent decades due to the expanding Internet of Things (IoT). As a result, our usage of technology has changed a lot, causing digital disruption in the real world. IoT allows drones, sensors, digital set‐top boxes, surveillance cameras, wearable technology, and medical equipment to be connected to the internet. Healthcare, manufacturing, utilities, transportation, and housing are among the various sectors that has become intelligent. Recently, we have seen a surge in cybersecurity challenges and opportunities for the improvement of various IoT applications. Although cybersecurity and the IoT are extensively researched, there is a dearth of studies that exclusively focus on the evolution of cybersecurity challenges in the area of AI and machine learning, blockchain and zero trust, lightweight security, integration of IoT with 5G networks, and many more in the IoT world. The availability of environment‐capturing sensors and;['2215203347', '70292225', '120635369'];['Aejaz Nazir Lone', 'Suhel Mustajab', 'M.Aftab Alam'];;;;;;;f1inpd26;Security and Privacy;2023.0;6;['Computer Science', 'Cybersecurity']
154862cd1839ebeae9c0ed79e9d4eadefad5843b;Cybersecurity for Sustainable Smart Healthcare: State of the Art, Taxonomy, Mechanisms, and Essential Roles;Cutting-edge technologies have been widely employed in healthcare delivery, resulting in transformative advances and promising enhanced patient care, operational efficiency, and resource usage. However, the proliferation of networked devices and data-driven systems has created new cybersecurity threats that jeopardize the integrity, confidentiality, and availability of critical healthcare data. This review paper offers a comprehensive evaluation of the current state of cybersecurity in the context of smart healthcare, presenting a structured taxonomy of its existing cyber threats, mechanisms and essential roles. This study explored cybersecurity and smart healthcare systems (SHSs). It identified and discussed the most pressing cyber threats and attacks that SHSs face, including fake base stations, medjacking, and Sybil attacks. This study examined the security measures deployed to combat cyber threats and attacks in SHSs. These measures include cryptographic-based techniques, digital watermarking, digital steganography, and many others. Patient data protection, the prevention of data breaches, and the maintenance of;['2280536174', '1394846990'];['Guma Ali', 'Maad M. Mijwil'];;;;;;;pdbxfepu;Mesopotamian Journal of CyberSecurity;2024.0;83;['Cybersecurity']
b652b2ce62479f8524a4917126da760dae7a048c;Cybersecurity Challenges for Manufacturing Systems 4.0: Assessment of the Business Impact Level;An ever-growing number of companies are moving toward the Industry 4.0 paradigm, adopting a range of advanced technologies (e.g., smart sensors, big data analytics, and cloud computing) and networking their manufacturing systems. This improves the efficiency and effectiveness of operations but also introduces new cybersecurity challenges. In this article, the impact assessment methodology is applied in the context of manufacturing systems 4.0 (also known as smart manufacturing systems, cyber manufacturing systems, or digital manufacturing systems), thus identifying the critical assets to be protected against cyber-attacks and assessing the business impacts in the case of subtractive and additive technologies. The research design of the single case study with multiple units of analysis is applied. In particular, a large company, a leader in the manufacturing of aeronautical components, is considered a representative case study, and its two main types of manufacturing cells that is, those based on networked computer numerical control machines;['48139416', '1715946', '79513578', '1797751'];['A. Corallo', 'M. Lazoi', 'M. Lezzi', 'P. Pontrandolfo'];;;;;;;489by0ah;IEEE Transactions on Engineering Management;2023.0;70;['Computer Science', 'Business', 'Cybersecurity']
cc1697038a9fcca37977b3b0e1bd9d434d3d9a3e;AI-Driven Cybersecurity: An Overview, Security Intelligence Modeling and Research Directions;;['3456687', '12752964', '2005430834'];['Iqbal H. Sarker', 'Md. Hasan Furhad', 'Raza Nowrozy'];;;;;;;4v363cfh;SN Computer Science;2021.0;2;['Computer Science', 'Cybersecurity']
8895cfd205a7f3d4ba99caea175dc4f7d0db3b7b;Chatgpt for cybersecurity: practical applications, challenges, and future directions;;['2292256970', '2338309657', '2160291212'];['Muna Al-Hawawreh', 'Ahamed Aljuhani', 'Yaser Jararweh'];;;;;;;czfsrfln;Cluster Computing;2023.0;26;['Computer Science', 'Cybersecurity']
4f71d51b8e296c7b7350a79d668adf6416144a0c;Cyberattacks in Smart Grids: Challenges and Solving the Multi-Criteria Decision-Making for Cybersecurity Options, Including Ones That Incorporate Artificial Intelligence, Using an Analytical Hierarchy Process;Smart grids have emerged as a transformative technology in the power sector, enabling efficient energy management. However, the increased reliance on digital technologies also exposes smart grids to various cybersecurity threats and attacks. This article provides a comprehensive exploration of cyberattacks and cybersecurity in smart grids, focusing on critical components and applications. It examines various cyberattack types and their implications on smart grids, backed by real-world case studies and quantitative models. To select optimal cybersecurity options, the study proposes a multi-criteria decision-making (MCDM) approach using the analytical hierarchy process (AHP). Additionally, the integration of artificial intelligence (AI) techniques in smart-grid security is examined, highlighting the potential benefits and challenges. Overall, the findings suggest that “security effectiveness” holds the highest importance, followed by “cost-effectiveness”, “scalability”, and “Integration and compatibility”, while other criteria (i.e., “performance impact”, “manageability and usability”, “compliance and regulatory requirements”, “resilience and redundancy”, “vendor support and collaboration”, and “future;['2003442121'];['Ayat-allah Bouramdane'];;;;;;;wutw78ql;J. Cybersecur. Priv.;2023.0;3;['Computer Science', 'Cybersecurity', 'Artificial Intelligence']
f70158eddb1b09b48672a08e074f68dd7d26d327;Exploring the Top Five Evolving Threats in Cybersecurity: An In-Depth Overview;The term cybersecurity refers to an environment capable of protecting digital devices, networks and information from unauthorized access and preventing data theft or alteration. It is composed of a collection of carefully crafted techniques, processes, and practices to protect sensitive information and deterring cyber-attacks. In the recent period, the domain of cybersecurity has undergone rapid growth in response to the increasing cyber threats. Cybersecurity includes important tactics that help protect the digital environment, which are firewalls, encryption, secure passwords, and threat detection and response systems. Employees must be trained on these tactics. This article will discuss the five most pressing challenges facing the cybersecurity industry today that must be taken into account by businesses, organizations, and individuals in order to secure their confidential data from cybercrime. The conclusion of the article highlighted the significance of growing awareness about cybersecurity risks in order to effectively handle digital environments and protect them;['1394846990', '2210937523', '21366673', '48385425', '2156915219'];['Maad M. Mijwil', 'Omega John Unogwu', 'Y. Filali', 'I. Bala', 'Humam Al-Shahwani'];;;;;;;dmyfpwr1;Mesopotamian Journal of Cyber Security;2023.0;22;['Cybersecurity']
427a38f01ee3ea20a7c850550e444190ec98852d;Machine Learning in Cybersecurity: Techniques and Challenges;In the computer world, data science is the force behind the recent dramatic changes in cybersecurity's operations and technologies. The secret to making a security system automated and intelligent is to extract patterns or insights related to security incidents from cybersecurity data and construct appropriate data-driven models. Data science, also known as diverse scientific approaches, machine learning techniques, processes, and systems, is the study of actual occurrences via the use of data. Due to its distinctive qualities, such as flexibility, scalability, and the capability to quickly adapt to new and unknowable obstacles, machine learning techniques have been used in many scientific fields. Due to notable advancements in social networks, cloud and web technologies, online banking, mobile environments, smart grids, etc., cyber security is a rapidly expanding sector that requires a lot of attention. Such a broad range of computer security issues have been effectively addressed by various machine learning techniques.;['2214559159'];['J. Bharadiya'];;;;;;;oj6f93sn;European Journal of Technology;2023.0;28;['Cybersecurity', 'Machine Learning']
07ac8f33e82eec20dc3733eb825deae5d6404967;Review of strategic alignment: Accounting and cybersecurity for data confidentiality and financial security;In the contemporary landscape of rapidly evolving technological advancements and the increasing prevalence of cyber threats, organizations face a critical imperative to align their accounting practices with robust cybersecurity measures. This review explores the symbiotic relationship between accounting and cybersecurity in safeguarding data confidentiality and ensuring financial security. Focusing on the intersection of these two domains, we examine the strategic alignment required to fortify organizations against the escalating challenges posed by cyber threats to sensitive financial information. The review begins by delving into the intricate connection between accounting processes and the protection of financial data, emphasizing the pivotal role of accurate financial reporting and transparent disclosure in maintaining stakeholder trust. Subsequently, it scrutinizes the evolving threat landscape, identifying cyber risks that specifically target financial systems and data. The analysis underscores the need for a comprehensive strategic approach that integrates accounting practices with cybersecurity protocols to effectively mitigate these risks. Furthermore,;['2290201278', '2282311375', '2295263109', '2279235013', '2279242513', '2290363027'];['Samuel Onimisi Dawodu', 'Temitayo Oluwaseun Abrahams', 'Sarah Kuzankah Ewuga', 'Simon Kaggwa', 'Prisca Ugomma Uwaoma', 'Azeez Olanipekun Hassan'];;;;;;;trhfrh9w;World Journal of Advanced Research and Reviews;2023.0;13;['Cybersecurity']
ad98eed098edbc93040f9eb3054a1cd7f4b95795;The elephant in the room: cybersecurity in healthcare;;['2215222522'];['Anthony James Cartwright'];;;;;;;zns73let;Journal of Clinical Monitoring and Computing;2023.0;74;['Cybersecurity', 'Medicine']
4d39e473e298765ef0f11dcccd204ac0c2ee8ad5;Cybersecurity Risk Analysis of Electric Vehicles Charging Stations;The increasing availability of Electric Vehicles (EVs) is driving a shift away from traditional gasoline-powered vehicles. Subsequently, the demand for Electric Vehicle Charging Systems (EVCS) is rising, leading to the significant growth of EVCS as public and private charging infrastructure. The cybersecurity-related risks in EVCS have significantly increased due to the growing network of EVCS. In this context, this paper presents a cybersecurity risk analysis of the network of EVCS. Firstly, the recent advancements in the EVCS network, recent EV adaptation trends, and charging use cases are described as a background of the research area. Secondly, cybersecurity aspects in EVCS have been presented considering infrastructure and protocol-centric vulnerabilities with possible cyber-attack scenarios. Thirdly, threats in EVCS have been validated with real-time data-centric analysis of EV charging sessions. The paper also highlights potential open research issues in EV cyber research as new knowledge for domain researchers and practitioners.;['2225807670', '3025665', '51019763', '2225801568', '2112823504', '2143685121', '2152343987', '2153500078', '2153772709'];['Safa Hamdare', 'Omprakash Kaiwartya', 'Mohammad Aljaidi', 'Manish Jugran', 'Yue Cao', 'Sushil Kumar', 'M. Mahmud', 'David J. Brown', 'Jaime Lloret'];3dbf084c-ef47-4b74-9919-047b40704538;Italian National Conference on Sensors;conference;3;2023.0;São Paulo;;;;;['Computer Science', 'Cybersecurity', 'Medicine']
eebc1abfd4d5615b1562686b182488a0e9914c9c;Evaluating the adoption of cybersecurity and its influence on organizational performance;;['11052299', '2215518058', '2011284', '2412276', '2923630'];['Tahereh Hasani', 'Norman O’Reilly', 'A. Dehghantanha', 'Davar Rezania', 'Nadège Levallet'];;;;;;;8fg6xke8;Sn Business & Economics;2023.0;3;['Cybersecurity', 'Medicine']
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946;Detecting Cybersecurity Attacks in Internet of Things Using Artificial Intelligence Methods: A Systematic Literature Review;In recent years, technology has advanced to the fourth industrial revolution (Industry 4.0), where the Internet of things (IoTs), fog computing, computer security, and cyberattacks have evolved exponentially on a large scale. The rapid development of IoT devices and networks in various forms generate enormous amounts of data which in turn demand careful authentication and security. Artificial intelligence (AI) is considered one of the most promising methods for addressing cybersecurity threats and providing security. In this study, we present a systematic literature review (SLR) that categorize, map and survey the existing literature on AI methods used to detect cybersecurity attacks in the IoT environment. The scope of this SLR includes an in-depth investigation on most AI trending techniques in cybersecurity and state-of-art solutions. A systematic search was performed on various electronic databases (SCOPUS, Science Direct, IEEE Xplore, Web of Science, ACM, and MDPI). Out of the identified records, 80 studies;['2149590607', '9315276', '2800915', '1874566', '2019908712', '1739277', '2577908'];['Mujaheed Abdullahi', 'Yahia Baashar', 'H. Alhussian', 'A. Alwadain', 'Norshakirah Aziz', 'Luiz Fernando Capretz', 'S. J. Abdulkadir'];;;;;;;7nvss89a;Electronics;2022.0;26;['Cybersecurity', 'Artificial Intelligence']
ede0a8039a561905f40777ec2ae66c2010e3f2bc;Cybersecurity data science: an overview from machine learning perspective;;['3456687', '3456687', '144366819', '49696663', '2315003324', '1682100', '46201673'];['Iqbal H. Sarker', 'Iqbal H. Sarker', 'A. Kayes', 'S. Badsha', 'Hamed Alqahtani', 'P. Watters', 'Alex Ng'];;;;;;;kxpnwmnq;Journal of Big Data;2020.0;7;['Computer Science', 'Cybersecurity', 'Machine Learning']
4737e7b19041092055203adc0cb8a2570381766e;Federated Learning for Cybersecurity: Concepts, Challenges, and Future Directions;Federated learning (FL) is a recent development in artificial intelligence, which is typically based on the concept of decentralized data. As cyberattacks are frequently happening in the various applications deployed in real time, most industrialists are hesitating to move forward in adopting the technology of the Internet of Everything. This article aims to provide an extensive study on how FL could be utilized for providing better cybersecurity and prevent various cyberattacks in real time. We present an extensive survey of the various FL models currently developed by researchers for providing authentication, privacy, trust management, and attack detection. We also discuss few real-time use cases that have been deployed recently and how FL is adopted in them for preserving privacy of data and improving the performance of the system. Based on the study, we conclude this article with some prominent challenges and future directions on which the researchers can focus for;['2474250', '117002369', '2136624605', '29919430', '11041265', '145436642'];['M. Alazab', 'S. Rm', 'P. M', 'Praveen Kumar Reddy Maddikunta', 'T. Gadekallu', 'Viet Quoc Pham'];;;;;;;604p8kjy;IEEE Transactions on Industrial Informatics;2022.0;18;['Computer Science', 'Cybersecurity']
8e08ba2cdb657f6b2986b92457dd09845094fab9;Cyber risk and cybersecurity: a systematic review of data availability;;['2155014658', '2077016707', '92622093', '153102410', '47086166', '47527467', '1972613'];['Frank Cremer', 'Barry Sheehan', 'Michel Fortmann', 'ArashNegahdari Kia', 'Martin Mullins', 'Finbarr Murphy', 'S. Materne'];;;;;;;8oyjqb9w;The Geneva Papers on Risk and Insurance. Issues and Practice;2022.0;47;['Cybersecurity', 'Medicine']
76a6b3a8e9900675a829a981d89540454acbcf1b;Cybersecurity for Blockchain-Based IoT Systems: A Review;The Internet of Things (IoT) has become a pervasive technology with various applications ranging from smart homes and cities to industrial automation and healthcare. However, the increasing adoption of IoT devices has also raised significant concerns about cybersecurity and privacy. Blockchain, as a distributed and immutable ledger technology, has been proposed as a potential solution to enhance the security and privacy of IoT systems. Blockchain-based IoT systems offer several benefits, such as decentralization, transparency, and data integrity. However, they also pose unique cybersecurity challenges that need to be addressed for their secure and reliable deployment. In this paper, we review the existing literature and highlight the key challenges in cybersecurity for blockchain-based IoT systems. We categorize these challenges into three main areas: (i) IoT device security, (ii) blockchain security, and (iii) integration of IoT devices with blockchain (network security). Through an in-depth analysis, we present the current state of research;['2180280043', '2212611521', '2210586703'];['Razan Alajlan', 'Norah Alhumam', 'Mounir Frikha'];;;;;;;rwt93xo0;Applied Sciences;2023.0;52;['Cybersecurity']
4cb2924d5f4a076724942d791076438679b384be;Cybersecurity knowledge graphs;;['3210745'];['L. Sikos'];;;;;;;3vvjuhwd;Knowledge and Information Systems;2023.0;65;['Computer Science', 'Graph', 'Cybersecurity']
7dd8bfd43b690c7311c1e1ae7274c6c642258d0e;More than malware: unmasking the hidden risk of cybersecurity regulations;;['68977580', '2282598159'];['Mazaher Kianpour', 'Shahid Raza'];;;;;;;v6crj2bv;International Cybersecurity Law Review;2024.0;5;['Cybersecurity', 'Malware']
631c9955109d6ced0c1daa0b6aa46523a833856f;Exploring the Frontiers of Cybersecurity Behavior: A Systematic Review of Studies and Theories;Cybersecurity procedures and policies are prevalent countermeasures for protecting organizations from cybercrimes and security incidents. Without considering human behaviors, implementing these countermeasures will remain useless. Cybersecurity behavior has gained much attention in recent years. However, a systematic review that provides extensive insights into cybersecurity behavior through different technologies and services and covers various directions in large-scale research remains lacking. Therefore, this study retrieved and analyzed 2210 articles published on cybersecurity behavior. The retrieved articles were then thoroughly examined to meet the inclusion and exclusion criteria, in which 39 studies published between 2012 and 2021 were ultimately picked for further in-depth analysis. The main findings showed that the protection motivation theory (PMT) dominated the list of theories and models examining cybersecurity behavior. Cybersecurity behavior and intention behavior counted for the highest purpose for most studies, with fewer studies focusing on cybersecurity awareness and compliance behavior. Most examined studies were conducted in;['2003363232', '1399262006', '40241708'];['Afrah Almansoori', 'M. Al-Emran', 'Khaled Shaalan'];;;;;;;58gp8g8c;Applied Sciences;2023.0;20;['Cybersecurity']
d87d4e0c38c07259036b540cc6e0976469c704f5;Exploring Cybersecurity Education and Training Techniques: A Comprehensive Review of Traditional, Virtual Reality, and Augmented Reality Approaches;Considering the alarming increase in cyberattacks and their potential financial implications, the importance of cybersecurity education and training cannot be overstated. This paper presents a systematic literature review that examines different cybersecurity education and training techniques with a focus on symmetry. It primarily focuses on traditional cybersecurity education techniques and emerging technologies, such as virtual reality (VR) and augmented reality (AR), through the lens of symmetry. The main objective of this study is to explore the existing cybersecurity training techniques, identify the challenges involved, and assess the effectiveness of cybersecurity training based on VR and AR while emphasizing the concept of symmetry. Through careful selection criteria, 66 primary studies were selected from a total of 150 pertinent research studies. This article offers valuable insights into the pros and cons of conventional training approaches, explores the use of VR and AR in cybersecurity education concerning symmetry, and thoroughly discusses the challenges;['3447881', '145827751', '2110034622', '2084851517', '2266478523'];['Abdullah M. Alnajim', 'Shabana Habib', 'Muhammad Islam', 'Hazim Saleh Al-Rawashdeh', 'Muhammad Wasim'];;;;;;;amcam0oz;Symmetry;2023.0;15;['Computer Science', 'Cybersecurity']
fc3a36ccb3ab7ecd365592d52089d57a870b36bc;Regulatory cybersecurity governance in the making: the formation of ENISA and its struggle for epistemic authority;ABSTRACT Over the last decades, cybersecurity has become a top priority for the European Union (EU). As a contribution to scholarship on the ‘regulatory security state’, we analyze how the European Union Agency for Cybersecurity (ENISA), emerged and stabilized as the EU's key agency for cybersecurity. We use data from policy documents, secondary sources, and semi-structured interviews to show how ENISA struggled to become a relevant actor by carving out a specific role for itself. In particular, we show how challenging it was for the agency to acquire epistemic authority. Although the trajectory of ENISA supports attempts to govern through regulation, it also shows that its role was never a given, only functions as part of a larger whole, and continues to be subject to change. Our article indicates that the study of security governance must remain ontologically flexible to capture hybrid forms and political struggles.;['147454724', '46954272'];['Myriam Dunn Cavelty', 'M. Smeets'];;;;;;;xyj0m2nb;Journal of European Public Policy;2023.0;30;['Cybersecurity']
